G,Iter,K,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,m,time,time_comm,time_comm_per_iter,time_comp_per_iter,time_per_iter,time_step,upper_bound
,1,,9.999993577153863e-06,1,9.375,2.3062896728515625,,,,,,,,,,,,2.649658679962158,0.2880985736846924,2.9377572536468506,,
,1,,,1,,,8.6,3.6778418508524076,6.992798644906049,8.6,,,,,,,,,,,,
,2,,9.999968913450252e-06,2,8.7890625,2.3061397075653076,,,,,,,,,,,,1.4246876239776611,0.010957479476928711,1.4356451034545898,,
,3,,9.999925752066517e-06,4,8.88671875,2.3060171604156494,,,,,,,,,,,,0.043786048889160156,0.03148913383483887,0.07527518272399902,,
,4,,9.999864093162335e-06,6,9.08203125,2.3037949005762735,,,,,,,,,,,,0.03824353218078613,0.04664492607116699,0.08488845825195312,,
,5,,9.999783936965814e-06,9,9.765625,2.3020895057254367,,,,,,,,,,,,0.046880483627319336,0.03648233413696289,0.08336281776428223,,
,6,,9.9996852837735e-06,12,9.798177083333334,2.301343580087026,,,,,,,,,,,,0.05337023735046387,0.02818608283996582,0.08155632019042969,,
,7,,9.999568133950365e-06,15,9.908854166666666,2.300406058629354,,,,,,,,,,,,0.029306650161743164,0.024629831314086914,0.05393648147583008,,
,8,,9.999432487929813e-06,18,10.17795138888889,2.2989438507292004,,,,,,,,,,,,0.04327964782714844,0.03672170639038086,0.0800013542175293,,
,9,,9.999304293245453e-06,21,10.407366071428571,2.2979436942509244,,,,,,,,,,,,0.036394596099853516,0.025945425033569336,0.06234002113342285,,
,10,,9.999131655956008e-06,24,10.799153645833334,2.2969910899798074,,,,,,,,,,,,0.05025291442871094,0.032112836837768555,0.08236575126647949,,
,11,,9.99897314992033e-06,28,11.502511160714286,2.2954212427139282,,,,,,,,,,,,0.06140398979187012,0.01546025276184082,0.07686424255371094,,
,12,,9.998763523584713e-06,31,11.882560483870968,2.294177686014483,,,,,,,,,,,,0.03823709487915039,0.04003286361694336,0.07826995849609375,,
,13,,9.998535404136734e-06,34,12.103630514705882,2.2929831673117245,,,,,,,,,,,,0.07500171661376953,0.03210854530334473,0.10711026191711426,,
,14,,9.998288792420338e-06,37,12.43137668918919,2.2919496716679753,,,,,,,,,,,,0.042073726654052734,0.024107933044433594,0.06618165969848633,,
,15,,9.998023689347884e-06,40,12.6416015625,2.2913106858730314,,,,,,,,,,,,0.03708052635192871,0.027589082717895508,0.06466960906982422,,
,16,,9.99774009590013e-06,43,12.858829941860465,2.290229636569356,,,,,,,,,,,,0.03139519691467285,0.012681245803833008,0.04407644271850586,,
,17,,9.99743801312625e-06,46,13.064707880434783,2.289404863896577,,,,,,,,,,,,0.0309450626373291,0.07809877395629883,0.10904383659362793,,
,18,,9.997171126835986e-06,49,13.349011479591837,2.2885684772413604,,,,,,,,,,,,0.05710792541503906,0.013694524765014648,0.07080245018005371,,
,19,,9.996832067010221e-06,52,13.562950721153847,2.287577537389902,,,,,,,,,,,,0.01990652084350586,0.015370845794677734,0.035277366638183594,,
,20,,9.996474521316972e-06,55,13.952414772727273,2.286369007283991,,,,,,,,,,,,0.04548144340515137,0.042397499084472656,0.08787894248962402,,
,21,,9.996098491078998e-06,58,14.271282327586206,2.2853636823851486,,,,,,,,,,,,0.0505521297454834,0.046463727951049805,0.0970158576965332,,
,22,,9.995703977687445e-06,61,14.504354508196721,2.284444402475826,,,,,,,,,,,,0.043097496032714844,0.029032230377197266,0.07212972640991211,,
,23,,9.995290982601838e-06,64,14.74609375,2.283463004976511,,,,,,,,,,,,0.024368762969970703,0.049184560775756836,0.07355332374572754,,
,24,,9.994859507350078e-06,67,15.027402052238806,2.2825211766940443,,,,,,,,,,,,0.0622711181640625,0.03102278709411621,0.09329390525817871,,
,25,,9.994484801333064e-06,70,15.279017857142858,2.281528629575457,,,,,,,,,,,,0.05417513847351074,0.03224682807922363,0.08642196655273438,,
,26,,9.994016367079354e-06,73,15.571489726027398,2.280245068955095,,,,,,,,,,,,0.04685473442077637,0.017077207565307617,0.06393194198608398,,
,27,,9.993529457514277e-06,76,15.894839638157896,2.27902269677112,,,,,,,,,,,,0.046907901763916016,0.029237747192382812,0.07614564895629883,,
,28,,9.993024074439185e-06,78,16.03565705128205,2.2782527147195277,,,,,,,,,,,,0.045198678970336914,0.020200729370117188,0.0653994083404541,,
,29,,9.99250021972377e-06,81,16.186824845679013,2.2770883242289224,,,,,,,,,,,,0.047646522521972656,0.020087003707885742,0.0677335262298584,,
,30,,9.992048537572789e-06,84,16.273716517857142,2.2761984864870706,,,,,,,,,,,,0.036333322525024414,0.04187631607055664,0.07820963859558105,,
,31,,9.991487740371914e-06,87,16.430944683908045,2.2752932186784416,,,,,,,,,,,,0.03495144844055176,0.036453962326049805,0.07140541076660156,,
,32,,9.990908477382285e-06,90,16.627604166666668,2.274128063519796,,,,,,,,,,,,0.038651466369628906,0.03598737716674805,0.07463884353637695,,
,33,,9.990310750746915e-06,93,16.805275537634408,2.273094518210298,,,,,,,,,,,,0.05558156967163086,0.05154681205749512,0.10712838172912598,,
,34,,9.989694562677131e-06,95,16.97779605263158,2.2722709705955104,,,,,,,,,,,,0.04363417625427246,0.0215299129486084,0.06516408920288086,,
,35,,9.989059915452559e-06,97,17.173405283505154,2.2713475129039016,,,,,,,,,,,,0.05106711387634277,0.01835155487060547,0.06941866874694824,,
