Iter,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,time
5,0.001,5,14.7265625,2.2999218463897706,,,,,,,,,
10,0.001,10,18.3203125,2.2369558572769166,,,,,,,,,
15,0.001,15,21.393229166666668,2.1716697374979654,,,,,,,,,
20,0.001,20,23.349609375,2.1200906574726104,,,,,,,,,
25,0.001,25,25.15625,2.0741184043884275,,,,,,,,,
30,0.001,30,26.5234375,2.0362470388412475,,,,,,,,,
35,0.001,35,27.862723214285715,2.003355036463056,,,,,,,,,
40,0.001,40,28.80859375,1.9736944049596787,,,,,,,,,
45,0.001,45,29.7265625,1.9469368855158489,,,,,,,,,
50,0.001,50,30.625,1.9225436878204345,,,,,,,,,
55,0.001,55,31.470170454545453,1.8992831468582154,,,,,,,,,
60,0.001,60,32.431640625,1.8743525604406992,,,,,,,,,
65,0.001,65,33.11598557692308,1.8523908541752743,,,,,,,,,
70,0.001,70,33.85044642857143,1.832482658113752,,,,,,,,,
75,0.001,75,34.598958333333336,1.8128009208043416,,,,,,,,,
80,0.001,80,35.166015625,1.7961131438612938,,,,,,,,,
85,0.001,85,35.744485294117645,1.7796926863053266,,,,,,,,,
90,0.001,90,36.19574652777778,1.7656641430324977,,,,,,,,,
95,0.001,95,36.66940789473684,1.7514521573719226,,,,,,,,,
100,0.001,100,37.192301661963,1.737548691034317,,,,,,,,,
105,0.001,105,37.761272021498954,1.723413096155439,,,,,,,,,
110,0.001,110,38.16792533485324,1.712577061219649,,,,,,,,,
115,0.001,115,38.585104933224315,1.70104936827784,,,,,,,,,
120,0.001,120,38.95925829198224,1.691688746213913,,,,,,,,,
125,0.001,125,39.42247430433692,1.6805309200286864,,,,,,,,,
130,0.001,130,39.70836346107496,1.672078928580651,,,,,,,,,
135,0.001,135,40.03394058946391,1.6626566763277406,,,,,,,,,
140,0.001,140,40.383754754978746,1.6540078112057277,,,,,,,,,
145,0.001,145,40.68778353856124,1.646668316578043,,,,,,,,,
150,0.001,150,41.075903111296725,1.6369516666730244,,,,,,,,,
155,0.001,155,41.38714891897353,1.629054404074146,,,,,,,,,
160,0.001,160,41.62752006263457,1.6213154152035714,,,,,,,,,
165,0.001,165,41.85210666160562,1.6144927501678468,,,,,,,,,
170,0.001,170,42.13943636028735,1.6063267686787774,,,,,,,,,
175,0.001,175,42.37564859545536,1.6002109132494244,,,,,,,,,
180,0.001,180,42.66394155505305,1.5923947016398112,,,,,,,,,
185,0.001,185,42.89854459299374,1.5855426137511794,,,,,,,,,
190,0.001,190,43.096061954193445,1.580149151149549,,,,,,,,,
195,0.001,195,43.32758067105475,1.5746248826002462,,,,,,,,,
200,0.001,200,43.51579648792725,1.5692385578155517,,,,,,,,,
205,0.001,205,43.705070357907616,1.5636407462562003,,,,,,,,,
210,0.001,210,43.931957300686776,1.5576615163258143,,,,,,,,,
215,0.001,215,44.158282298046075,1.551861118161401,,,,,,,,,
220,0.001,220,44.36092903961242,1.5464491817084225,,,,,,,,,
225,0.001,225,44.573697408748956,1.5412388134002686,,,,,,,,,
230,0.001,230,44.83084627964023,1.5347356086191923,,,,,,,,,
235,0.001,235,45.057015204054416,1.5284895105564849,,,,,,,,,
240,0.001,240,45.24435231130843,1.5236865073442458,,,,,,,,,
245,0.001,245,45.42402148887184,1.518468662184112,,,,,,,,,
250,0.001,250,45.59883429430935,1.513725562095642,,,,,,,,,
255,0.001,255,45.75986114524453,1.5092426412245807,,,,,,,,,
260,0.001,260,45.94179320318149,1.5043722001405864,,,,,,,,,
265,0.001,265,46.11314731615039,1.4997869725497264,,,,,,,,,
270,0.001,270,46.28031445811093,1.4951053548742224,,,,,,,,,
275,0.001,275,46.46061175666439,1.4900312584096735,,,,,,,,,
280,0.001,280,46.62116804654285,1.4861102964196886,,,,,,,,,
285,0.001,285,46.77332930314355,1.4825796068760386,,,,,,,,,
290,0.001,290,46.92698206956146,1.478321959232462,,,,,,,,,
295,0.001,295,47.089268629743806,1.4735798807467444,,,,,,,,,
300,0.001,300,47.25292672729173,1.4692073384920756,,,,,,,,,
305,0.001,305,47.420196360645626,1.4650783734243424,,,,,,,,,
310,0.001,310,47.58268433296248,1.4612140190216802,,,,,,,,,
315,0.001,315,47.73439832785906,1.457498224197872,,,,,,,,,
320,0.001,320,47.88992848045459,1.4532976556569337,,,,,,,,,
325,0.001,325,48.04608372721135,1.4489357174359836,,,,,,,,,
330,0.001,330,48.14583927044742,1.446380419442148,,,,,,,,,
335,0.001,335,48.2917329465706,1.442412775310118,,,,,,,,,
340,0.001,340,48.44945607080299,1.4387048482894897,,,,,,,,,
345,0.001,345,48.6139502135005,1.4344433183255403,,,,,,,,,
350,0.001,350,48.763656308766905,1.4307007912227085,,,,,,,,,
355,0.001,355,48.93230776021895,1.4265634335262676,,,,,,,,,
360,0.001,360,49.06415948463481,1.4230037007066938,,,,,,,,,
365,0.001,365,49.22404911135915,1.41892597479363,,,,,,,,,
370,0.001,370,49.337786906072665,1.4159152610881909,,,,,,,,,
375,0.001,375,49.4625846076711,1.4126373357772828,,,,,,,,,
380,0.001,380,49.57738929661087,1.409833750599309,,,,,,,,,
385,0.001,385,49.69276471066981,1.4065676336164599,,,,,,,,,
390,0.001,390,49.817225034144776,1.4032935393162262,,,,,,,,,
395,0.001,395,49.936487773896474,1.3995735421965394,,,,,,,,,
400,0.001,400,50.06467544684854,1.3961432120203972,,,,,,,,,
405,0.001,405,50.19307448126355,1.3928234371138208,,,,,,,,,
410,0.001,410,50.31928724380545,1.3897693744519861,,,,,,,,,
415,0.001,415,50.420727561196735,1.3869558561279114,,,,,,,,,
420,0.001,420,50.52161092863541,1.3845698921453384,,,,,,,,,
425,0.001,425,50.60120979640012,1.3822484613867367,,,,,,,,,
430,0.001,430,50.69672280548265,1.3798492880754694,,,,,,,,,
435,0.001,435,50.80669861631594,1.3770202587390767,,,,,,,,,
440,0.001,440,50.922182245654035,1.3739193453030152,,,,,,,,,
445,0.001,445,51.0262573964497,1.3711434399144034,,,,,,,,,
450,0.001,450,51.14063806074115,1.3677797124120925,,,,,,,,,
455,0.001,455,51.24302493799945,1.3648418104255593,,,,,,,,,
460,0.001,460,51.3568070318888,1.3619489656842274,,,,,,,,,
465,0.001,465,51.45676058236722,1.35925448735555,,,,,,,,,
470,0.001,470,51.554581221659106,1.3566299834149949,,,,,,,,,
475,0.001,475,51.64497558722618,1.354038129856712,,,,,,,,,
480,0.001,480,51.75388482632541,1.3509934388101101,,,,,,,,,
485,0.001,485,51.861349831997934,1.3482581529420676,,,,,,,,,
490,0.001,490,51.9576,1.3456403841777724,,,,,,,,,
495,0.001,495,52.077130186886286,1.3424831139920939,,,,,,,,,
500,0.001,500,52.15780809031044,1.3399408366680146,,,,,,,,,
500,,,,,63.55,62.69504330335081,65.50261903366108,63.55,,,,,
505,0.001,505,52.25706302390562,1.3371205619066069,,,,,,,,,
510,0.001,510,52.347832769751,1.3345868177273694,,,,,,,,,
515,0.001,515,52.460045662100455,1.33167920147331,,,,,,,,,
520,0.001,520,52.55690382876093,1.328993289401898,,,,,,,,,
525,0.001,525,52.64071364586444,1.3267740112259274,,,,,,,,,
530,0.001,530,52.74216208222419,1.3241197753627345,,,,,,,,,
535,0.001,535,52.843539408145325,1.3216834519511071,,,,,,,,,
540,0.001,540,52.93468795355588,1.319478342599339,,,,,,,,,
545,0.001,545,53.025956284153004,1.3170508975282722,,,,,,,,,
550,0.001,550,53.11413508121972,1.3148637693578547,,,,,,,,,
555,0.001,555,53.195425021180455,1.3124720560537801,,,,,,,,,
560,0.001,560,53.27840750069969,1.3101440774542945,,,,,,,,,
565,0.001,565,53.3626907073509,1.3079513467518629,,,,,,,,,
570,0.001,570,53.44445971954908,1.30586699069592,,,,,,,,,
575,0.001,575,53.5312755519215,1.3037681209522745,,,,,,,,,
580,0.001,580,53.60814644690624,1.3018072289639506,,,,,,,,,
585,0.001,585,53.67767211358157,1.299996757812989,,,,,,,,,
590,0.001,590,53.74255873285851,1.2981590609429245,,,,,,,,,
595,0.001,595,53.808171708653944,1.2961679888372661,,,,,,,,,
600,0.001,600,53.8717074317968,1.2946282667915026,,,,,,,,,
605,0.001,605,53.94455530216648,1.2927539534805235,,,,,,,,,
610,0.001,610,54.017489976354476,1.2907317268066718,,,,,,,,,
615,0.001,615,54.078400632201486,1.2888431071265927,,,,,,,,,
620,0.001,620,54.1478077273187,1.2868794707521316,,,,,,,,,
625,0.001,625,54.2236254640313,1.2848953143119812,,,,,,,,,
630,0.001,630,54.305078630436945,1.2828584296362742,,,,,,,,,
635,0.001,635,54.38894786215069,1.2809760848368246,,,,,,,,,
640,0.001,640,54.45803125306163,1.279092016350478,,,,,,,,,
645,0.001,645,54.5299893068922,1.27739442032437,,,,,,,,,
650,0.001,650,54.599932478055365,1.275520576788829,,,,,,,,,
655,0.001,655,54.6846582751029,1.273221902537892,,,,,,,,,
660,0.001,660,54.762752921060134,1.271144449801156,,,,,,,,,
665,0.001,665,54.8346610728764,1.2694006250316936,,,,,,,,,
670,0.001,670,54.90929400205857,1.2674828465305157,,,,,,,,,
675,0.001,675,54.99123479149252,1.265407958207307,,,,,,,,,
680,0.001,680,55.065340647183554,1.2634641379994505,,,,,,,,,
685,0.001,685,55.13435755468107,1.2616151420739445,,,,,,,,,
690,0.001,690,55.19673453619961,1.2599694816962532,,,,,,,,,
695,0.001,695,55.26553264449758,1.258045590266907,,,,,,,,,
700,0.001,700,55.32914482820409,1.2562064923558915,,,,,,,,,
705,0.001,705,55.38823777965574,1.2545615228355353,,,,,,,,,
710,0.001,710,55.460848827452196,1.2526896972051809,,,,,,,,,
715,0.001,715,55.52038109020743,1.2511069258609853,,,,,,,,,
720,0.001,720,55.58180551321691,1.2493983171052403,,,,,,,,,
725,0.001,725,55.64643428620854,1.2476913315674354,,,,,,,,,
730,0.001,730,55.70024266632307,1.246262186847321,,,,,,,,,
735,0.001,735,55.761048074051956,1.244642101826311,,,,,,,,,
740,0.001,740,55.824736262339535,1.2429349196118278,,,,,,,,,
745,0.001,745,55.89861339056517,1.241133890375995,,,,,,,,,
750,0.001,750,55.96810600677173,1.2393762164910633,,,,,,,,,
755,0.001,755,56.03018726902795,1.2377994212093733,,,,,,,,,
760,0.001,760,56.08577733778823,1.2362199468047996,,,,,,,,,
765,0.001,765,56.141406794246606,1.2347152252602422,,,,,,,,,
770,0.001,770,56.204962748849894,1.2332433902598046,,,,,,,,,
775,0.001,775,56.262892852809124,1.2317374990832421,,,,,,,,,
780,0.001,780,56.32058031587831,1.2300912582721466,,,,,,,,,
785,0.001,785,56.370845317992966,1.228483692551874,,,,,,,,,
790,0.001,790,56.43755954271197,1.226809267001816,,,,,,,,,
795,0.001,795,56.49850110444935,1.225124826746167,,,,,,,,,
800,0.001,800,56.55671840702414,1.2234790477156638,,,,,,,,,
805,0.001,805,56.61104510751013,1.2220239408267952,,,,,,,,,
810,0.001,810,56.67219921028182,1.2204075968559878,,,,,,,,,
815,0.001,815,56.72153931979071,1.2190337854660362,,,,,,,,,
820,0.001,820,56.774816457632305,1.2175491809844972,,,,,,,,,
825,0.001,825,56.82293250228033,1.2161710825110927,,,,,,,,,
830,0.001,830,56.88274403142943,1.214656806566629,,,,,,,,,
835,0.001,835,56.93784732652448,1.2131614897065535,,,,,,,,,
840,0.001,840,56.98156166019707,1.2120809081054869,,,,,,,,,
845,0.001,845,57.02568455031167,1.2106974926220595,,,,,,,,,
850,0.001,850,57.074358217763354,1.209272101205938,,,,,,,,,
855,0.001,855,57.132086022293926,1.2077198103854532,,,,,,,,,
860,0.001,860,57.19415281423156,1.2060072230045185,,,,,,,,,
865,0.001,865,57.25096948390838,1.2045362823271337,,,,,,,,,
870,0.001,870,57.30105037474777,1.2030922747206414,,,,,,,,,
875,0.001,875,57.34854184580109,1.2018465588433402,,,,,,,,,
880,0.001,880,57.3997221430607,1.200641279803081,,,,,,,,,
885,0.001,885,57.44060274263846,1.1993450244267783,,,,,,,,,
890,0.001,890,57.492468552905116,1.1978369949239023,,,,,,,,,
895,0.001,895,57.53784029991942,1.1965414901019475,,,,,,,,,
900,0.001,900,57.58858576356224,1.19515269405312,,,,,,,,,
905,0.001,905,57.65024600672187,1.1936759433035034,,,,,,,,,
910,0.001,910,57.70411943075704,1.192345580818889,,,,,,,,,
915,0.001,915,57.75418936979541,1.1910312395929639,,,,,,,,,
920,0.001,920,57.79923997137112,1.189822828769684,,,,,,,,,
925,0.001,925,57.84782719229857,1.1885458923674919,,,,,,,,,
930,0.001,930,57.90179022959442,1.1871034068446005,,,,,,,,,
935,0.001,935,57.9467908520841,1.1859132346622447,,,,,,,,,
940,0.001,940,57.9883926486775,1.1846089925537717,,,,,,,,,
945,0.001,945,58.02976012740121,1.1833875856071554,,,,,,,,,
950,0.001,950,58.083272829279565,1.1820543315536098,,,,,,,,,
955,0.001,955,58.13273530087653,1.1808210258708574,,,,,,,,,
960,0.001,960,58.1845383886875,1.1793350324655572,,,,,,,,,
965,0.001,965,58.2370212143855,1.1779006229781117,,,,,,,,,
970,0.001,970,58.27886138133868,1.176829293400971,,,,,,,,,
975,0.001,975,58.32228063406321,1.1756186945010454,,,,,,,,,
980,0.001,980,58.3628,1.1745528867050092,,,,,,,,,
985,0.001,985,58.409941101560015,1.173298871456669,,,,,,,,,
990,0.001,990,58.45660437123852,1.1720793043724214,,,,,,,,,
995,0.001,995,58.49767570122912,1.170868458580132,,,,,,,,,
1000,0.001,1000,58.54205863907181,1.1695987183451653,,,,,,,,,
1000,,,,,70.93,70.59959957400905,70.60533084463788,70.93,,,,,
1005,0.001,1005,58.590483619344774,1.1683598261567492,,,,,,,,,
1010,0.001,1010,58.62368053399565,1.1673776784745773,,,,,,,,,
1015,0.001,1015,58.66388631448872,1.1661871352806468,,,,,,,,,
1020,0.001,1020,58.706962803565936,1.1650045508847517,,,,,,,,,
1025,0.001,1025,58.75669164882227,1.1637964030009944,,,,,,,,,
1030,0.001,1030,58.810312024353124,1.1624927389968946,,,,,,,,,
1035,0.001,1035,58.85167373523175,1.1613035364427429,,,,,,,,,
1040,0.001,1040,58.88566475731082,1.1603000045395815,,,,,,,,,
1045,0.001,1045,58.9283303330333,1.1591010211757495,,,,,,,,,
1050,0.001,1050,58.971894595401615,1.1579151691141583,,,,,,,,,
1055,0.001,1055,59.02005943536404,1.1566526373980734,,,,,,,,,
1060,0.001,1060,59.06684412895593,1.155381700621461,,,,,,,,,
1065,0.001,1065,59.11668383868119,1.153991187178473,,,,,,,,,
