G,Iter,K,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,m,time,time_comm,time_comm_per_iter,time_comp_per_iter,time_per_iter,time_step,upper_bound
,1,,0.0009999994219438472,1,8.59375,2.309324026107788,,,,,,,,,,,,1.7322719097137451,0.14745879173278809,1.8797307014465332,,
,1,,,1,,,10.0,1.8181818181818181,1.0,10.0,,,,,,,,,,,,
,2,,0.0009999972022105216,2,9.1796875,2.4439014196395874,,,,,,,,,,,,1.209888219833374,0.015565156936645508,1.2254533767700195,,
,3,,0.0009999933176859854,4,12.744140625,2.3742172718048096,,,,,,,,,,,,0.024550199508666992,0.012575149536132812,0.037125349044799805,,
,4,,0.0009999887163879308,7,11.104910714285714,2.3492110116141185,,,,,,,,,,,,0.022293567657470703,0.013982057571411133,0.036275625228881836,,
,5,,0.0009999815023226447,13,13.100961538461538,2.321668496498695,,,,,,,,,,,,0.0293734073638916,0.013704776763916016,0.04307818412780762,,
,6,,0.0009999726235259835,16,12.98828125,2.311823323369026,,,,,,,,,,,,0.03653693199157715,0.01384592056274414,0.05038285255432129,,
,7,,0.000999962080030795,22,13.671875,2.2923399860208686,,,,,,,,,,,,0.058866262435913086,0.020947933197021484,0.07981419563293457,,
,8,,0.0009999498718760852,25,14.34375,2.281335029602051,,,,,,,,,,,,0.03072381019592285,0.013431310653686523,0.044155120849609375,,
,9,,0.0009999359991070193,30,14.954427083333334,2.2628947575887044,,,,,,,,,,,,0.033792972564697266,0.011043310165405273,0.04483628273010254,,
,10,,0.0009999204617749202,34,16.027113970588236,2.248088366845075,,,,,,,,,,,,0.035309791564941406,0.021722793579101562,0.05703258514404297,,
,11,,0.000999903259937269,39,17.00721153846154,2.2302999924390745,,,,,,,,,,,,0.0724954605102539,0.028383255004882812,0.10087871551513672,,
,12,,0.0009998843936577053,43,17.39643895348837,2.228509165519892,,,,,,,,,,,,0.0421900749206543,0.020203351974487305,0.0623934268951416,,
,13,,0.0009998638630060255,48,17.90771484375,2.219653477271398,,,,,,,,,,,,0.03273797035217285,0.017364025115966797,0.05010199546813965,,
,14,,0.0009998416680581843,52,18.092698317307693,2.2147142612017117,,,,,,,,,,,,0.03745126724243164,0.02526545524597168,0.06271672248840332,,
,15,,0.0009998178088962935,57,18.445038377192983,2.2030821641286216,,,,,,,,,,,,0.04760861396789551,0.01354670524597168,0.06115531921386719,,
,16,,0.0009997922856086212,61,18.804431352459016,2.194509088015947,,,,,,,,,,,,0.024633407592773438,0.013613700866699219,0.038247108459472656,,
,17,,0.0009997650982895919,66,19.22940340909091,2.1831662149140327,,,,,,,,,,,,0.02396678924560547,0.013662099838256836,0.037628889083862305,,
,18,,0.0009997362470397873,71,19.696302816901408,2.1725663769413046,,,,,,,,,,,,0.027126073837280273,0.014785528182983398,0.04191160202026367,,
,19,,0.0009997057319659443,75,20.0625,2.163571524620056,,,,,,,,,,,,0.026554584503173828,0.0241549015045166,0.05070948600769043,,
,20,,0.0009996735531809546,79,20.280359968354432,2.1592380804351614,,,,,,,,,,,,0.04059624671936035,0.02840709686279297,0.06900334358215332,,
,21,,0.0009996397108038662,83,20.620764307228917,2.1504329529153297,,,,,,,,,,,,0.03439044952392578,0.021289587020874023,0.055680036544799805,,
,22,,0.0009996042049598807,87,20.923132183908045,2.1420523613348776,,,,,,,,,,,,0.037484169006347656,0.01376485824584961,0.051249027252197266,,
,23,,0.0009995732999027117,91,21.259014423076923,2.134651850868057,,,,,,,,,,,,0.043367624282836914,0.03657388687133789,0.0799415111541748,,
,24,,0.0009995344672547447,95,21.59950657894737,2.1267955654545836,,,,,,,,,,,,0.05208539962768555,0.016831636428833008,0.06891703605651855,,
,25,,0.000999493971540828,100,21.931640625,2.117608063220978,,,,,,,,,,,,0.03423714637756348,0.014595270156860352,0.04883241653442383,,
,26,,0.0009994518129107781,103,22.277002427184467,2.1095985509816884,,,,,,,,,,,,0.02817058563232422,0.03229808807373047,0.06046867370605469,,
,27,,0.000999407991520563,106,22.52727004716981,2.104737730521076,,,,,,,,,,,,0.07949542999267578,0.03215289115905762,0.1116483211517334,,
,28,,0.000999362507532303,110,22.713068181818183,2.100201590494676,,,,,,,,,,,,0.028628110885620117,0.02530980110168457,0.05393791198730469,,
,29,,0.0009993153611142687,114,22.980057565789473,2.0938200406860887,,,,,,,,,,,,0.025465965270996094,0.01530313491821289,0.040769100189208984,,
,30,,0.0009992665524408805,119,23.155199579831933,2.089715021998942,,,,,,,,,,,,0.03893566131591797,0.021454811096191406,0.060390472412109375,,
,31,,0.0009992243314353826,123,23.44385162601626,2.0841390950893,,,,,,,,,,,,0.025951623916625977,0.026326894760131836,0.05227851867675781,,
