Iter,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,time
5,0.000999999357715386,5,8.7109375,2.3068785190582277,,,,,,,,,
10,0.0009999974308631952,10,8.73046875,2.3054935932159424,,,,,,,,,
15,0.0009999942194483771,15,8.7890625,2.3043129603068033,,,,,,,,,
20,0.000999989723479183,20,9.00390625,2.3023271679878237,,,,,,,,,
25,0.000999983942967163,25,9.625,2.300269298553467,,,,,,,,,
30,0.0009999768779271683,30,9.928385416666666,2.2986718654632567,,,,,,,,,
35,0.0009999685283773499,35,10.446428571428571,2.296766996383667,,,,,,,,,
40,0.0009999588943391592,40,10.927734375,2.294955110549927,,,,,,,,,
45,0.000999947975837347,45,11.4453125,2.2932847764756943,,,,,,,,,
50,0.0009999357728999647,50,11.94921875,2.2917114067077637,,,,,,,,,
55,0.0009999222855583635,55,12.588778409090908,2.289782394062389,,,,,,,,,
60,0.000999907513847194,60,13.131510416666666,2.2877495527267455,,,,,,,,,
65,0.0009998914578044065,65,13.638822115384615,2.285781460541945,,,,,,,,,
70,0.0009998741174712521,70,14.1015625,2.283968949317932,,,,,,,,,
75,0.0009998554928922797,75,14.627604166666666,2.281796439488729,,,,,,,,,
80,0.0009998355841153387,80,15.18310546875,2.279755878448486,,,,,,,,,
85,0.0009998143911915775,85,15.567555147058824,2.277492343678194,,,,,,,,,
90,0.0009997919141754436,90,15.872395833333334,2.27538964483473,,,,,,,,,
95,0.0009997681531246833,95,16.12047697368421,2.2731358302266975,,,,,,,,,
100,0.0009997431081003425,100,16.435402947632486,2.270747249126434,,,,,,,,,
105,0.0009997167791667653,105,16.715810689758136,2.2682547955285934,,,,,,,,,
110,0.0009996891663915934,110,16.938586491878027,2.2659617098894986,,,,,,,,,
115,0.0009996602698457695,115,17.199850095393842,2.263290023803711,,,,,,,,,
120,0.000999630089603532,120,17.524157743536172,2.2605887075265247,,,,,,,,,
125,0.0009995986257424181,125,17.773878164953622,2.257478391647339,,,,,,,,,
130,0.000999565878343263,130,17.98927452398168,2.254820808997521,,,,,,,,,
135,0.0009995318474901988,135,18.23653980041773,2.2518554828785082,,,,,,,,,
140,0.0009994965332706556,140,18.461904229134035,2.2488229325839453,,,,,,,,,
145,0.000999459935775361,145,18.681140635126376,2.2455286453510155,,,,,,,,,
150,0.0009994220550983385,150,18.96011693464189,2.241737896601359,,,,,,,,,
155,0.000999382891336909,155,19.14149323095575,2.238526631939796,,,,,,,,,
160,0.00099934244459169,160,19.333529066353496,2.235361011326313,,,,,,,,,
165,0.0009993007149665944,165,19.51390206870374,2.2320172150929767,,,,,,,,,
170,0.0009992577025688312,170,19.730843617609136,2.228007803243749,,,,,,,,,
175,0.0009992134075089058,175,19.887278582930758,2.2246033028193883,,,,,,,,,
180,0.0009991678299006179,180,20.108931988171857,2.220411605305142,,,,,,,,,
185,0.000999120969861063,185,20.28261973261127,2.216487229836954,,,,,,,,,
190,0.0009990728275106305,190,20.431702092601746,2.2129217172923843,,,,,,,,,
195,0.0009990234029730052,195,20.57212233103227,2.2093232093713224,,,,,,,,,
200,0.0009989726963751653,200,20.752978990279086,2.2055238914489745,,,,,,,,,
205,0.0009989207078473833,205,20.90566687060263,2.20148896938417,,,,,,,,,
210,0.000998867437523225,210,21.085585249328158,2.197562613941374,,,,,,,,,
215,0.000998812885539549,215,21.25893117526976,2.1939614761707396,,,,,,,,,
220,0.0009987570520365071,220,21.37539184952978,2.1905067270452325,,,,,,,,,
225,0.000998699937157543,225,21.5049456673168,2.1873381741841635,,,,,,,,,
230,0.0009986415410493932,230,21.690174434450803,2.183509715743687,,,,,,,,,
235,0.000998581863862085,235,21.865830888236864,2.1793259519211787,,,,,,,,,
240,0.0009985209057489376,240,21.963143118307652,2.1762862622737886,,,,,,,,,
245,0.0009984586668665607,245,22.11323228447173,2.172669815530582,,,,,,,,,
250,0.0009983951473748545,250,22.287070694409625,2.1689982805252077,,,,,,,,,
