Iter,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,time_comm_per_iter,time_comp_per_iter,time_per_iter
50,9.989902034762209e-05,59,24.50013241525424,2.143842567831783,,,,,0.03134799003601074,0.31546926498413086,0.3468172550201416
51,9.989488172398995e-05,60,24.632161458333332,2.1412492911020915,,,,,0.03348135948181152,0.2970726490020752,0.3305540084838867
52,9.989066106178023e-05,61,24.705430327868854,2.1387251087876615,,,,,0.035440921783447266,0.044998884201049805,0.08043980598449707
53,9.988635836793277e-05,62,24.826738911290324,2.136227730781801,,,,,0.03545093536376953,0.03310084342956543,0.06855177879333496
54,9.988251851739054e-05,63,24.897693452380953,2.13404593392024,,,,,0.04247140884399414,0.3033452033996582,0.34581661224365234
55,9.987805175726e-05,64,24.9847412109375,2.1321379840373993,,,,,0.02929377555847168,0.29650282859802246,0.32579660415649414
56,9.987350298667297e-05,66,25.210108901515152,2.1273876825968423,,,,,0.04295921325683594,0.042711496353149414,0.08567070960998535
57,9.986887221310885e-05,67,25.320662313432837,2.1251777392714772,,,,,0.23233628273010254,0.2925412654876709,0.5248775482177734
58,9.986415944418175e-05,69,25.458559782608695,2.1219684075618135,,,,,0.026088714599609375,0.28438735008239746,0.31047606468200684
59,9.985936468764065e-05,71,25.59694102112676,2.11757325454497,,,,,0.0352933406829834,0.028478384017944336,0.06377172470092773
60,9.98544879513693e-05,73,25.709011130136986,2.1132610334108954,,,,,0.2471606731414795,0.2789597511291504,0.5261204242706299
61,9.984952924338627e-05,75,25.846354166666668,2.109087073008219,,,,,0.049896240234375,0.19604754447937012,0.24594378471374512
62,9.98444885718449e-05,77,26.004464285714285,2.105274113741788,,,,,0.22357821464538574,0.2738156318664551,0.4973938465118408
63,9.983936594503333e-05,79,26.147151898734176,2.1013459193555613,,,,,0.040108442306518555,0.24324870109558105,0.2833571434020996
64,9.983481000138081e-05,81,26.282793209876544,2.0971349198141214,,,,,0.24273014068603516,0.2765688896179199,0.5192990303039551
65,9.982952345508532e-05,83,26.390719126506024,2.093536549303905,,,,,0.03486943244934082,0.10115170478820801,0.13602113723754883
66,9.982415497866014e-05,84,26.441592261904763,2.0922090950466337,,,,,0.04575514793395996,0.3087785243988037,0.35453367233276367
67,9.981870458093242e-05,86,26.585210755813954,2.0886103885118352,,,,,0.03973388671875,0.09678006172180176,0.13651394844055176
68,9.981317227086389e-05,88,26.702325994318183,2.085530384020372,,,,,0.028899669647216797,0.08075308799743652,0.10965275764465332
69,9.980825789007155e-05,90,26.827256944444443,2.082312578625149,,,,,1.2142927646636963,0.2816026210784912,1.4958953857421875
70,9.98025617428056e-05,91,26.908052884615383,2.0809186159909427,,,,,0.03184771537780762,0.18854808807373047,0.22039580345153809
71,9.979678371031819e-05,93,27.020329301075268,2.077443492028021,,,,,0.03220391273498535,0.023665904998779297,0.05586981773376465
72,9.979092380210987e-05,95,27.18544407894737,2.0742957366140264,,,,,0.07316327095031738,0.2822701930999756,0.35543346405029297
73,9.978498202781575e-05,97,27.293411726804123,2.070952872640079,,,,,0.036054134368896484,0.16852998733520508,0.20458412170410156
74,9.97797094042604e-05,99,27.359532828282827,2.067423478521482,,,,,0.03275632858276367,0.023535728454589844,0.056292057037353516
75,9.977360388128442e-05,101,27.473313737623762,2.064062175184193,,,,,0.04161405563354492,0.30028200149536133,0.34189605712890625
76,9.976741652131975e-05,103,27.609223300970875,2.0610978163561775,,,,,0.025055646896362305,0.194655179977417,0.2197108268737793
77,9.976114733453992e-05,105,27.678571428571427,2.0582520439511254,,,,,0.028176069259643555,0.031404972076416016,0.05958104133605957
78,9.975479633125301e-05,107,27.78365946261682,2.0553966281570006,,,,,0.06215810775756836,0.28907012939453125,0.3512282371520996
79,9.97483635219017e-05,109,27.90818520642202,2.052204853897795,,,,,0.0327451229095459,0.19365763664245605,0.22640275955200195
80,9.974184891706309e-05,111,28.00710867117117,2.049435521031285,,,,,0.03423881530761719,0.021851301193237305,0.05609011650085449
81,9.973525252744884e-05,113,28.05240597345133,2.047129854691767,,,,,0.052039384841918945,0.28705883026123047,0.3390982151031494
82,9.972857436390502e-05,115,28.167459239130434,2.0437875250111457,,,,,0.04114961624145508,0.09328961372375488,0.13443922996520996
83,9.97226574762685e-05,117,28.25854700854701,2.041371369973207,,,,,0.04296541213989258,0.06358480453491211,0.10655021667480469
84,9.971581574010284e-05,119,28.358061974789916,2.038777736054749,,,,,0.034139394760131836,0.30214715003967285,0.3362865447998047
85,9.970889226266158e-05,121,28.420389979338843,2.0367242482082903,,,,,0.04273104667663574,0.06895995140075684,0.11169099807739258
86,9.970188705532863e-05,123,28.520388719512194,2.0341623042657124,,,,,0.046503543853759766,0.052596092224121094,0.09909963607788086
87,9.969480012962229e-05,125,28.64375,2.0312451362609862,,,,,0.04899954795837402,0.30266904830932617,0.3516685962677002
88,9.968763149719527e-05,127,28.755536417322833,2.0281197179959514,,,,,0.02626514434814453,0.27937746047973633,0.30564260482788086
89,9.968038116983457e-05,130,28.916766826923077,2.023902702331543,,,,,0.047139883041381836,0.0604550838470459,0.10759496688842773
90,9.96730491594615e-05,132,29.00390625,2.021251653179978,,,,,0.2404158115386963,0.281569242477417,0.5219850540161133
91,9.966656151581378e-05,135,29.149305555555557,2.0172088587725603,,,,,0.03290724754333496,0.2568221092224121,0.28972935676574707
92,9.965906610607473e-05,137,29.212762317518248,2.0146027690302715,,,,,0.032259464263916016,0.10995960235595703,0.14221906661987305
93,9.96514890491345e-05,139,29.27439298561151,2.0123955740345467,,,,,0.03519868850708008,0.03362703323364258,0.06882572174072266
94,9.964383035745166e-05,141,29.37998670212766,2.0099820887788815,,,,,0.02988123893737793,0.2783849239349365,0.30826616287231445
95,9.963609004361901e-05,143,29.41843312937063,2.008394811536882,,,,,0.025316476821899414,0.27904582023620605,0.30436229705810547
96,9.962826812036357e-05,145,29.474676724137932,2.0065455568247828,,,,,0.03353476524353027,0.21116995811462402,0.2447047233581543
97,9.962036460054652e-05,147,29.549319727891156,2.004358483009598,,,,,0.03953361511230469,0.03732705116271973,0.07686066627502441
98,9.961237949716317e-05,149,29.600985738255034,2.002046354665052,,,,,0.030873775482177734,0.1738419532775879,0.20471572875976562
99,9.960431282334308e-05,151,29.66551117549669,2.000210722550651,,,,,0.030230283737182617,0.2765390872955322,0.30676937103271484
100,9.959718115784582e-05,153,29.76154003267974,1.997649577708026,,,,,0.04025411605834961,0.27807044982910156,0.31832456588745117
101,9.958895129907683e-05,155,29.802167338709676,1.9960417885934152,,,,,0.044347286224365234,0.08085966110229492,0.12520694732666016
102,9.958063990923207e-05,158,29.89393789556962,1.9928116662592827,,,,,0.0480039119720459,0.26181936264038086,0.30982327461242676
103,9.957224700197744e-05,160,29.937744140625,1.9909168973565101,,,,,0.027388811111450195,0.2825586795806885,0.30994749069213867
104,9.956377259111306e-05,163,30.033790260736197,1.9877389237924588,,,,,0.02934432029724121,0.09022402763366699,0.1195683479309082
105,9.95552166905729e-05,165,30.092329545454547,1.9859337243166837,,,,,0.0374906063079834,0.03696608543395996,0.07445669174194336
106,9.954657931442504e-05,168,30.204845610119047,1.982603948740732,,,,,0.05147600173950195,0.2884492874145508,0.33992528915405273
107,9.953786047687147e-05,170,30.25045955882353,1.9804788771797628,,,,,0.03180289268493652,0.2822685241699219,0.3140714168548584
108,9.952906019224809e-05,172,30.30182594476744,1.9786988274995672,,,,,0.0351412296295166,0.09632277488708496,0.13146400451660156
109,9.952017847502478e-05,174,30.363236350574713,1.9767116870003185,,,,,0.0351107120513916,0.059139251708984375,0.09424996376037598
110,9.951121533980532e-05,176,30.403275923295453,1.974762973460284,,,,,0.051900625228881836,0.29852771759033203,0.35042834281921387
111,9.950217080132729e-05,178,30.436929424157302,1.973087971130114,,,,,0.029628276824951172,0.28518056869506836,0.31480884552001953
112,9.94941836426071e-05,180,30.48068576388889,1.9712595966127184,,,,,0.025762557983398438,0.022806882858276367,0.048569440841674805
113,9.948497623697613e-05,182,30.542797046703296,1.9690208985255315,,,,,0.03444695472717285,0.21364283561706543,0.24808979034423828
114,9.947568747217128e-05,185,30.623944256756758,1.9664255696374018,,,,,0.040038108825683594,0.26429104804992676,0.30432915687561035
115,9.946631736346556e-05,187,30.70897393048128,1.9645095598251425,,,,,0.03473520278930664,0.27249956130981445,0.3072347640991211
116,9.945804537984063e-05,189,30.796337632275133,1.9624907024322995,,,,,0.027391433715820312,0.028113126754760742,0.055504560470581055
117,9.944851251663892e-05,191,30.839946007853403,1.9606609244621236,,,,,0.028163909912109375,0.23413419723510742,0.2622981071472168
118,9.943889835519378e-05,193,30.92211787564767,1.9587439243039937,,,,,0.029135942459106445,0.28058457374572754,0.309720516204834
119,9.942920291131325e-05,196,30.9749681122449,1.9564180240339162,,,,,0.030951738357543945,0.15714597702026367,0.18809771537780762
120,9.941942620093902e-05,199,31.066465138190956,1.954092121603501,,,,,0.03796672821044922,0.1614687442779541,0.19943547248840332
121,9.940956824014648e-05,201,31.13048041044776,1.9521984710029108,,,,,0.03251481056213379,0.2779350280761719,0.31044983863830566
122,9.939962904514459e-05,204,31.197342218137255,1.9495321103170806,,,,,0.042257070541381836,0.2585337162017822,0.30079078674316406
123,9.938960863227586e-05,206,31.257584951456312,1.9480608296625823,,,,,0.03182816505432129,0.04691600799560547,0.07874417304992676
124,9.937950701801631e-05,208,31.300706129807693,1.9467841065846956,,,,,0.017239093780517578,0.19713711738586426,0.21437621116638184
125,9.936932421897552e-05,210,31.36625744047619,1.945269853728158,,,,,0.02909564971923828,0.2788090705871582,0.3079047203063965
126,9.935906025189655e-05,212,31.43241450471698,1.943748099623986,,,,,0.02709817886352539,0.2286548614501953,0.2557530403137207
127,9.934871513365595e-05,214,31.48090683411215,1.942237466295189,,,,,0.04765582084655762,0.16817307472229004,0.21582889556884766
128,9.933959017599438e-05,216,31.54929832175926,1.940354816339634,,,,,0.038376808166503906,0.2803962230682373,0.3187730312347412
129,9.932908266895101e-05,218,31.607475630733944,1.9387984046148599,,,,,0.21540117263793945,0.07810354232788086,0.2935047149658203
130,9.93184940611136e-05,220,31.66104403409091,1.937335403399034,,,,,0.03882551193237305,0.03998756408691406,0.07881307601928711
131,9.930782436989246e-05,222,31.739161036036037,1.9355258952389967,,,,,0.037523508071899414,0.28436827659606934,0.32189178466796875
132,9.929841675144524e-05,225,31.83246527777778,1.9331128406524658,,,,,0.033013105392456055,0.26120805740356445,0.2942211627960205
133,9.928758479970482e-05,227,31.896166024229075,1.9315728973187014,,,,,0.031844139099121094,0.09842157363891602,0.1302657127380371
134,9.927667181651533e-05,230,31.984544836956523,1.9290826735289202,,,,,0.04079842567443848,0.038214921951293945,0.07901334762573242
135,9.926567781982049e-05,233,32.0421472639485,1.9272411319830898,,,,,0.042621612548828125,0.27197957038879395,0.31460118293762207
136,9.925460282769714e-05,237,32.13508702531646,1.9244001776860233,,,,,0.2423555850982666,0.21076297760009766,0.45311856269836426
137,9.924344685835529e-05,240,32.2265625,1.9224825332562128,,,,,0.028130054473876953,0.031090497970581055,0.05922055244445801
138,9.923220993013815e-05,244,32.320216444672134,1.9192993269592036,,,,,0.02071690559387207,0.18776226043701172,0.2084791660308838
139,9.922089206152202e-05,247,32.357825151821864,1.9176057881189261,,,,,0.027100563049316406,0.25986361503601074,0.28696417808532715
140,9.920949327111631e-05,250,32.4234375,1.9156250324249267,,,,,0.02994537353515625,0.26465272903442383,0.2945981025695801
141,9.919944653967535e-05,252,32.47457837301587,1.9140830475186545,,,,,0.035836219787597656,0.09615612030029297,0.13199234008789062
142,9.918788579505281e-05,254,32.532603346456696,1.9124156124009861,,,,,0.04331493377685547,0.27739429473876953,0.320709228515625
143,9.9176244184099e-05,256,32.604217529296875,1.910672322846949,,,,,0.02756977081298828,0.2797236442565918,0.3072934150695801
144,9.91645217259555e-05,258,32.64368338178294,1.909360498420952,,,,,0.0284268856048584,0.12153172492980957,0.14995861053466797
145,9.915419313143158e-05,261,32.70366263038005,1.9075114192633793,,,,,0.22394132614135742,0.2643465995788574,0.48828792572021484
146,9.914230886011429e-05,264,32.7557559933539,1.9056304860295672,,,,,0.22008633613586426,0.10621213912963867,0.32629847526550293
147,9.913034379862838e-05,267,32.85100328561371,1.9034526281142503,,,,,0.04768633842468262,0.035225629806518555,0.08291196823120117
148,9.911980297319447e-05,270,32.897641454629955,1.9016911912847447,,,,,0.021037817001342773,0.2636220455169678,0.28465986251831055
149,9.910767620639536e-05,273,32.998678616569,1.8993600358019818,,,,,0.2286837100982666,0.21415042877197266,0.44283413887023926
150,9.909546870762084e-05,276,33.04707921354699,1.897805757280709,,,,,0.04059171676635742,0.030295848846435547,0.07088756561279297
151,9.908471579753376e-05,279,33.12886453063519,1.8956247606585104,,,,,0.01987457275390625,0.28715944290161133,0.3070340156555176
152,9.907234670350057e-05,282,33.18318318318318,1.8939608885041366,,,,,0.030542373657226562,0.18017792701721191,0.21072030067443848
153,9.905989693685656e-05,286,33.27667507402128,1.8916138998278371,,,,,0.04301571846008301,0.1531229019165039,0.19613862037658691
154,9.904736651807222e-05,289,33.318638090070536,1.8902508300893448,,,,,0.04673647880554199,0.256502628326416,0.303239107131958
155,9.903475546775063e-05,292,33.397325743743956,1.8883303742702693,,,,,0.05185103416442871,0.04364132881164551,0.09549236297607422
156,9.902206380662753e-05,295,33.45513978951844,1.8865135463617615,,,,,0.034658193588256836,0.2645096778869629,0.2991678714752197
157,9.900929155557116e-05,298,33.51967799642218,1.8845451394183523,,,,,0.038049936294555664,0.2592432498931885,0.29729318618774414
158,9.89964387355823e-05,302,33.599184923683936,1.8818934259825195,,,,,0.2828834056854248,0.23964262008666992,0.5225260257720947
159,9.898512258867325e-05,306,33.686212726713805,1.8793970151664385,,,,,0.040936946868896484,0.10107207298278809,0.14200901985168457
160,9.897210848172679e-05,310,33.73116213209265,1.8774874610285606,,,,,0.02572917938232422,0.046065330505371094,0.07179450988769531
161,9.895901386832946e-05,314,33.79680479281078,1.8754010553572589,,,,,0.04781174659729004,0.2743384838104248,0.32215023040771484
162,9.894583877001213e-05,317,33.845564236969636,1.873948942975667,,,,,0.030580759048461914,0.16072940826416016,0.19131016731262207
163,9.893258320843786e-05,320,33.89646811012051,1.8720075361430646,,,,,0.03307318687438965,0.02878546714782715,0.0618586540222168
164,9.891924720540214e-05,322,33.963343394022004,1.8704739175968288,,,,,0.029447317123413086,0.2822072505950928,0.31165456771850586
165,9.890750580897479e-05,324,34.00459603289792,1.8692572400157834,,,,,0.03325057029724121,0.21477770805358887,0.24802827835083008
166,9.889400876035524e-05,326,34.04293682084816,1.868109984266246,,,,,0.03893280029296875,0.05550193786621094,0.09443473815917969
167,9.888043133509282e-05,329,34.106121962839445,1.8663402451570272,,,,,0.03418469429016113,0.27445006370544434,0.30863475799560547
168,9.886677355551218e-05,331,34.14445023202955,1.8653111432614282,,,,,0.03280329704284668,0.1458418369293213,0.17864513397216797
169,9.885475067640518e-05,333,34.18937682387273,1.8641307801455707,,,,,0.04056835174560547,0.02704906463623047,0.06761741638183594
170,9.884093201592246e-05,335,34.22323851408253,1.86280748772977,,,,,0.02387404441833496,0.23660922050476074,0.2604832649230957
171,9.882703306749501e-05,338,34.270958916813505,1.861114501600435,,,,,0.031101703643798828,0.25583434104919434,0.28693604469299316
172,9.881305385397617e-05,340,34.2954042081949,1.8596209782011368,,,,,0.20296907424926758,0.28150200843811035,0.48447108268737793
173,9.879899439835123e-05,343,34.36127881448957,1.8580573157735887,,,,,0.04390740394592285,0.04300045967102051,0.08690786361694336
174,9.878485472373747e-05,346,34.39766956837142,1.8565330929149781,,,,,0.041277170181274414,0.1914503574371338,0.2327275276184082
175,9.877063485338403e-05,349,34.45422060409925,1.8550953362937643,,,,,0.08178067207336426,0.13030457496643066,0.21208524703979492
176,9.875633481067186e-05,352,34.49699197860963,1.853776653720574,,,,,0.02081918716430664,0.026007890701293945,0.046827077865600586
177,9.874195461911384e-05,355,34.550083951926474,1.8520919772940623,,,,,0.04284238815307617,0.23102879524230957,0.27387118339538574
178,9.872749430235455e-05,357,34.586445518453424,1.8511557779392274,,,,,0.06396126747131348,0.19254684448242188,0.25650811195373535
179,9.871295388417035e-05,359,34.619123558196435,1.8503002535997992,,,,,0.03004932403564453,0.026650428771972656,0.05669975280761719
180,9.869833338846932e-05,362,34.657712305025996,1.8487461482622347,,,,,0.036588191986083984,0.2590639591217041,0.2956521511077881
181,9.868363283929116e-05,365,34.71231522860089,1.8472237168926082,,,,,0.04137873649597168,0.25824880599975586,0.29962754249572754
182,9.866885226080728e-05,368,34.77241732015002,1.8453371427629306,,,,,0.031450510025024414,0.14993000030517578,0.1813805103302002
183,9.865399167732062e-05,371,34.81886202231992,1.8440098884613365,,,,,0.029889345169067383,0.025909900665283203,0.055799245834350586
184,9.863905111326561e-05,374,34.8734694733311,1.842366467185199,,,,,0.04495859146118164,0.2690317630767822,0.31399035453796387
185,9.862590867545515e-05,378,34.96774394291404,1.8401719823716178,,,,,0.02987527847290039,0.2391965389251709,0.2690718173980713
186,9.861080793653744e-05,381,35.00318982548568,1.8389820048189538,,,,,0.030646085739135742,0.15186619758605957,0.1825122833251953
187,9.859562728962217e-05,384,35.04267396275727,1.8375401652107637,,,,,0.028296947479248047,0.0262606143951416,0.05455756187438965
188,9.858036675967007e-05,386,35.070177933051674,1.8366551652473488,,,,,0.034552812576293945,0.2785651683807373,0.31311798095703125
189,9.856502637177327e-05,389,35.11367300870687,1.8351448434177584,,,,,0.027689695358276367,0.2568824291229248,0.28457212448120117
190,9.85496061511552e-05,392,35.1495,1.8337933925949796,,,,,0.031193971633911133,0.14603042602539062,0.17722439765930176
191,9.853410612317049e-05,395,35.20016275007939,1.8324146482008923,,,,,0.025373220443725586,0.02405524253845215,0.049428462982177734
192,9.851852631330503e-05,398,35.25153640088244,1.8310394373970416,,,,,0.0385289192199707,0.2750256061553955,0.3135545253753662
193,9.850286674717594e-05,402,35.31298751950078,1.829088407665936,,,,,0.02832317352294922,0.2406935691833496,0.26901674270629883
194,9.848712745053145e-05,406,35.36936206363917,1.8271300308222842,,,,,0.04230070114135742,0.17839956283569336,0.22070026397705078
195,9.847130844925087e-05,409,35.38408463661454,1.8261766599851017,,,,,0.021047353744506836,0.026252269744873047,0.04729962348937988
196,9.845540976934455e-05,413,35.4530443364713,1.8243010832091509,,,,,0.03789186477661133,0.24619364738464355,0.2840855121612549
197,9.84394314369539e-05,417,35.5046992481203,1.8227560240015994,,,,,0.02846050262451172,0.2359151840209961,0.2643756866455078
198,9.842337347835126e-05,421,35.570729073577596,1.8208075985489436,,,,,0.033768653869628906,0.22370123863220215,0.25746989250183105
199,9.840723591993992e-05,425,35.60185526704043,1.8192424330991857,,,,,0.05308961868286133,0.02060866355895996,0.07369828224182129
200,9.839101878825407e-05,430,35.69872776319627,1.8167413847390996,,,,,0.03223013877868652,0.03981161117553711,0.07204174995422363
201,9.837472210995864e-05,435,35.752378206976076,1.8149254069931207,,,,,0.03354048728942871,0.22908782958984375,0.26262831687927246
202,9.835834591184945e-05,440,35.8203904246224,1.8129115809093823,,,,,0.026001453399658203,0.22524642944335938,0.2512478828430176
203,9.834189022085305e-05,445,35.88422795153564,1.8108771691161596,,,,,0.028721332550048828,0.2211906909942627,0.24991202354431152
204,9.832742373374439e-05,450,35.9649275564224,1.8086750343110827,,,,,0.02899622917175293,0.029304027557373047,0.05830025672912598
205,9.831080878872104e-05,454,36.00093206296603,1.8074010032914283,,,,,0.050969839096069336,0.046390533447265625,0.09736037254333496
206,9.829620299761791e-05,459,36.06767276700355,1.8053781272019696,,,,,0.09165620803833008,0.08922386169433594,0.18088006973266602
207,9.82794288976449e-05,463,36.12874018413214,1.804013816120815,,,,,0.041170358657836914,0.13564443588256836,0.17681479454040527
208,9.826468388965599e-05,468,36.19533552102866,1.801982078032616,,,,,0.03050065040588379,0.05233168601989746,0.08283233642578125
209,9.824775073476076e-05,473,36.25223628412404,1.8001667913876427,,,,,0.08886194229125977,0.08207273483276367,0.17093467712402344
210,9.823073827406626e-05,478,36.32802255441909,1.7982603491100806,,,,,0.03533196449279785,0.0582730770111084,0.09360504150390625
211,9.821364653554525e-05,484,36.398059353333764,1.7957948714741006,,,,,0.03135323524475098,0.05982804298400879,0.09118127822875977
212,9.819647554730079e-05,489,36.4791092156737,1.7939342016578939,,,,,0.23565006256103516,0.06612825393676758,0.30177831649780273
213,9.817922533756627e-05,494,36.55018091792039,1.7918024369579577,,,,,0.13562297821044922,0.24321675300598145,0.37883973121643066
214,9.816189593470533e-05,499,36.61746685100233,1.789785969233465,,,,,0.02842092514038086,0.22017455101013184,0.2485954761505127
215,9.814448736721176e-05,505,36.71026078857498,1.7871787156208907,,,,,0.03576540946960449,0.19817161560058594,0.23393702507019043
215,,505,,,44.4,41.32504754431575,47.129825253902915,44.400000000000006,,,
216,9.812699966370963e-05,510,36.778358438364585,1.7854238456370783,,,,,0.03720903396606445,0.12548470497131348,0.16269373893737793
217,9.810943285295303e-05,515,36.836377473363775,1.7836145870893905,,,,,0.03616189956665039,0.026320219039916992,0.06248211860656738
218,9.809178696382621e-05,520,36.914757310823035,1.7815887499314087,,,,,0.0316164493560791,0.22879576683044434,0.26041221618652344
219,9.807406202534338e-05,525,36.98156166019707,1.7795641224724905,,,,,0.02875542640686035,0.22026991844177246,0.2490253448486328
