G,Iter,K,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,m,time,time_comm,time_comm_per_iter,time_comp_per_iter,time_per_iter,time_step,upper_bound
,1,,9.999987411224158e-05,1,7.6171875,2.3093738555908203,,,,,,,,,,,,2.06935977935791,0.5814571380615234,2.6508169174194336,,
,1,,,1,,,12.7,7.924654508207762,12.726385861993508,12.7,,,,,,,,,,,,
,2,,9.999942194483773e-05,4,11.474609375,2.299745798110962,,,,,,,,,,,,1.2119579315185547,0.2531404495239258,1.4650983810424805,,
,3,,9.999864093162335e-05,8,12.3291015625,2.2944560647010803,,,,,,,,,,,,0.05518341064453125,0.056794166564941406,0.11197757720947266,,
,4,,9.999753107773517e-05,14,13.016183035714286,2.28677807535444,,,,,,,,,,,,0.04301309585571289,0.11786127090454102,0.1608743667602539,,
,5,,9.999609239047267e-05,19,12.756990131578947,2.2772279538606344,,,,,,,,,,,,0.08966302871704102,0.0657510757446289,0.15541410446166992,,
,6,,9.999432487929812e-05,25,14.609375,2.2638652515411377,,,,,,,,,,,,0.13130879402160645,0.05907559394836426,0.1903843879699707,,
,7,,9.999222855583641e-05,30,15.891927083333334,2.250985058148702,,,,,,,,,,,,0.05653858184814453,0.06479144096374512,0.12133002281188965,,
,8,,9.998980343387502e-05,35,17.1484375,2.235380894797189,,,,,,,,,,,,0.03467369079589844,0.036867618560791016,0.07154130935668945,,
,9,,9.9987049529364e-05,40,17.9638671875,2.221902757883072,,,,,,,,,,,,0.04389500617980957,0.04111981391906738,0.08501482009887695,,
,10,,9.998435989613215e-05,45,19.10590277777778,2.2073061943054197,,,,,,,,,,,,0.05362129211425781,0.2276465892791748,0.2812678813934326,,
,11,,9.998094846961112e-05,49,19.308035714285715,2.1991659767773686,,,,,,,,,,,,0.03289437294006348,0.23980236053466797,0.27269673347473145,,
,12,,9.997720832007217e-05,55,19.914772727272727,2.1860093853690405,,,,,,,,,,,,0.03161954879760742,0.0332338809967041,0.06485342979431152,,
,13,,9.997313947211425e-05,60,20.400390625,2.178437387943268,,,,,,,,,,,,0.03860735893249512,0.02225971221923828,0.0608670711517334,,
,14,,9.996874195249811e-05,66,21.046401515151516,2.1647707747690603,,,,,,,,,,,,0.029880285263061523,0.12279367446899414,0.15267395973205566,,
