G,Iter,K,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,m,time,time_comm,time_comm_per_iter,time_comp_per_iter,time_per_iter,time_step,upper_bound
,1,,9.999993577153863e-05,1,7.03125,2.312006711959839,,,,,,,,,,,,2.2925031185150146,0.3354370594024658,2.6279401779174805,,
,1,,,1,,,10.64,4.928278244851201,4.994782615454199,10.639999999999999,,,,,,,,,,,,
,2,,9.999968913450253e-05,2,10.05859375,2.306653618812561,,,,,,,,,,,,1.0686969757080078,0.010737895965576172,1.079434871673584,,
,3,,9.999925752066518e-05,3,11.979166666666666,2.2997761567433677,,,,,,,,,,,,0.04733085632324219,0.013675928115844727,0.061006784439086914,,
,4,,9.999864093162335e-05,4,13.037109375,2.2956220507621765,,,,,,,,,,,,0.03331899642944336,0.014666318893432617,0.04798531532287598,,
,5,,9.999783936965814e-05,5,13.4375,2.2918818950653077,,,,,,,,,,,,0.03975653648376465,0.020872831344604492,0.06062936782836914,,
,6,,9.999701468990512e-05,7,14.313616071428571,2.2876864160810197,,,,,,,,,,,,0.03299379348754883,0.02473139762878418,0.05772519111633301,,
,7,,9.999584318977761e-05,9,15.863715277777779,2.2816460132598877,,,,,,,,,,,,0.03969717025756836,0.030466556549072266,0.07016372680664062,,
,8,,9.999448672737655e-05,10,16.4453125,2.279133152961731,,,,,,,,,,,,0.04920625686645508,0.030116796493530273,0.07932305335998535,,
,9,,9.999294530772022e-05,12,17.203776041666668,2.2736863692601523,,,,,,,,,,,,0.04527115821838379,0.029237985610961914,0.0745091438293457,,
,10,,9.999121893651125e-05,13,17.638221153846153,2.271021476158729,,,,,,,,,,,,0.03638291358947754,0.020433902740478516,0.056816816329956055,,
,11,,9.99896184629445e-05,14,18.205915178571427,2.267344117164612,,,,,,,,,,,,0.03871893882751465,0.02623462677001953,0.06495356559753418,,
,12,,9.99875222019581e-05,15,18.619791666666668,2.263426351547241,,,,,,,,,,,,0.0472257137298584,0.03440117835998535,0.08162689208984375,,
,13,,9.998524101005718e-05,16,18.93310546875,2.259857952594757,,,,,,,,,,,,0.03295135498046875,0.053545475006103516,0.08649682998657227,,
,14,,9.99827748956811e-05,17,19.35891544117647,2.2563334352829876,,,,,,,,,,,,0.05306434631347656,0.07979440689086914,0.1328587532043457,,
,15,,9.998012386795347e-05,18,19.78081597222222,2.2527625958124795,,,,,,,,,,,,0.05327272415161133,0.019815921783447266,0.0730886459350586,,
,16,,9.997728793668191e-05,19,19.97327302631579,2.2498882820731714,,,,,,,,,,,,0.05271172523498535,0.05742669105529785,0.1101384162902832,,
,17,,9.997426711235806e-05,20,20.44921875,2.245440053939819,,,,,,,,,,,,0.027014493942260742,0.017265796661376953,0.044280290603637695,,
,18,,9.997158797600772e-05,21,20.610119047619047,2.2426629747663225,,,,,,,,,,,,0.04472661018371582,0.023897886276245117,0.06862449645996094,,
,19,,9.996819738193162e-05,23,20.966372282608695,2.236551160397737,,,,,,,,,,,,0.028337717056274414,0.020496845245361328,0.04883456230163574,,
,20,,9.996462192940861e-05,25,21.0078125,2.231023864746094,,,,,,,,,,,,0.02424335479736328,0.024990558624267578,0.04923391342163086,,
,21,,9.996086163166635e-05,27,21.07928240740741,2.224778413772583,,,,,,,,,,,,0.031093597412109375,0.04897427558898926,0.08006787300109863,,
,22,,9.995691650261625e-05,29,21.551724137931036,2.216924075422616,,,,,,,,,,,,0.031180381774902344,0.030595064163208008,0.06177544593811035,,
,23,,9.995278655685354e-05,31,21.843497983870968,2.2113874727679836,,,,,,,,,,,,0.03014087677001953,0.020676612854003906,0.05081748962402344,,
,24,,9.994847180965718e-05,33,22.206439393939394,2.2032797770066694,,,,,,,,,,,,0.05390524864196777,0.025569677352905273,0.07947492599487305,,
,25,,9.99447196158571e-05,35,22.260044642857142,2.196885449545724,,,,,,,,,,,,0.03945040702819824,0.026699066162109375,0.06614947319030762,,
,26,,9.994003527933789e-05,37,22.4609375,2.1909451935742355,,,,,,,,,,,,0.03580617904663086,0.18009328842163086,0.21589946746826172,,
,27,,9.993516618994237e-05,38,22.568873355263158,2.1873589503137687,,,,,,,,,,,,0.03147387504577637,0.2263813018798828,0.2578551769256592,,
,28,,9.993011236568399e-05,39,22.801482371794872,2.1843161216148963,,,,,,,,,,,,0.03496432304382324,0.04324626922607422,0.07821059226989746,,
,29,,9.992487382525972e-05,40,22.9736328125,2.1805134236812593,,,,,,,,,,,,0.0340731143951416,0.013234615325927734,0.047307729721069336,,
,30,,9.992035187127896e-05,42,23.18173363095238,2.1744476613544284,,,,,,,,,,,,0.03165602684020996,0.013648509979248047,0.04530453681945801,,
,31,,9.991474390676309e-05,44,23.34872159090909,2.168465554714203,,,,,,,,,,,,0.0395357608795166,0.09611129760742188,0.13564705848693848,,
,32,,9.990895128460635e-05,46,23.590353260869566,2.163020610809326,,,,,,,,,,,,0.04931521415710449,0.21446895599365234,0.26378417015075684,,
,33,,9.990297402623892e-05,48,23.64501953125,2.1582179963588715,,,,,,,,,,,,0.037065982818603516,0.0410764217376709,0.07814240455627441,,
,34,,9.989681215377401e-05,50,23.796875,2.152972617149353,,,,,,,,,,,,0.02187824249267578,0.029210329055786133,0.051088571548461914,,
,35,,9.989046569000784e-05,52,23.92578125,2.1490728763433604,,,,,,,,,,,,0.04016733169555664,0.08109807968139648,0.12126541137695312,,
,36,,9.988393465841953e-05,54,24.225983796296298,2.143028694170493,,,,,,,,,,,,0.04480409622192383,0.0826113224029541,0.12741541862487793,,
,37,,9.987833574513084e-05,56,24.417550223214285,2.1377668423312053,,,,,,,,,,,,0.05318093299865723,0.11884093284606934,0.17202186584472656,,
,38,,9.987143557392131e-05,58,24.63294719827586,2.132359899323562,,,,,,,,,,,,0.02546095848083496,0.033740997314453125,0.059201955795288086,,
,39,,9.986435090736083e-05,60,24.768880208333332,2.128508432706197,,,,,,,,,,,,0.041207075119018555,0.05616402626037598,0.09737110137939453,,
,40,,9.985708177165957e-05,62,25.01890120967742,2.1231633328622386,,,,,,,,,,,,0.03165841102600098,0.023712635040283203,0.05537104606628418,,
,41,,9.98496281937101e-05,64,25.2716064453125,2.1184911374002695,,,,,,,,,,,,0.04423189163208008,0.02974534034729004,0.07397723197937012,,
,42,,9.984199020108741e-05,66,25.511955492424242,2.1134906501481026,,,,,,,,,,,,0.03195905685424805,0.019951581954956055,0.0519106388092041,,
,43,,9.983416782204866e-05,68,25.703699448529413,2.108828711159089,,,,,,,,,,,,0.03523659706115723,0.019489765167236328,0.054726362228393555,,
,44,,9.982749292776639e-05,70,25.864955357142858,2.1039699009486608,,,,,,,,,,,,0.04140472412109375,0.018990516662597656,0.060395240783691406,,
,45,,9.981930175411359e-05,73,26.067529965753426,2.0971436092298323,,,,,,,,,,,,0.0372464656829834,0.11914610862731934,0.15639257431030273,,
,46,,9.981092628045003e-05,75,26.182291666666668,2.0933395274480184,,,,,,,,,,,,0.04037928581237793,0.2034602165222168,0.24383950233459473,,
,47,,9.980236653776122e-05,78,26.39473157051282,2.0863490165808263,,,,,,,,,,,,0.0558011531829834,0.044484853744506836,0.10028600692749023,,
,48,,9.979362255771443e-05,80,26.50634765625,2.081705965101719,,,,,,,,,,,,0.030203580856323242,0.026865005493164062,0.057068586349487305,,
,49,,9.978469437265857e-05,82,26.64110137195122,2.077760325699318,,,,,,,,,,,,0.03798818588256836,0.030580520629882812,0.06856870651245117,,
,50,,9.977709811471118e-05,84,26.799665178571427,2.0738379685651687,,,,,,,,,,,,0.06344795227050781,0.23503756523132324,0.29848551750183105,,
,51,,9.976780147814842e-05,86,26.896348110465116,2.0706639747286952,,,,,,,,,,,,0.03895688056945801,0.14036822319030762,0.17932510375976562,,
,52,,9.975832073491408e-05,88,27.019708806818183,2.0669200948693534,,,,,,,,,,,,0.016643762588500977,0.014157295227050781,0.030801057815551758,,
,53,,9.974865592008271e-05,90,27.15060763888889,2.0630912846989102,,,,,,,,,,,,0.07000041007995605,0.03409934043884277,0.10409975051879883,,
,54,,9.973880706940988e-05,92,27.27369225543478,2.05977119958919,,,,,,,,,,,,0.08481788635253906,0.15407562255859375,0.2388935089111328,,
,55,,9.972877421933197e-05,94,27.37076130319149,2.056871458571008,,,,,,,,,,,,0.04483294486999512,0.08649301528930664,0.13132596015930176,,
,56,,9.971855740696613e-05,96,27.44140625,2.0539562652508416,,,,,,,,,,,,0.039058685302734375,0.012423276901245117,0.05148196220397949,,
,57,,9.970988748157766e-05,98,27.535076530612244,2.051527191181572,,,,,,,,,,,,0.035917043685913086,0.05185270309448242,0.08776974678039551,,
,58,,9.969930267497339e-05,100,27.642578125,2.048107203245163,,,,,,,,,,,,0.023613452911376953,0.018620967864990234,0.04223442077636719,,
,59,,9.96885340183241e-05,102,27.77267156862745,2.0453441739082336,,,,,,,,,,,,0.07626175880432129,0.014193296432495117,0.0904550552368164,,
,60,,9.967940944817822e-05,105,27.952008928571427,2.040015387535095,,,,,,,,,,,,0.2580585479736328,0.14176464080810547,0.3998231887817383,,
,61,,9.966827300741943e-05,108,28.06170428240741,2.036280608839459,,,,,,,,,,,,0.03507351875305176,0.1268010139465332,0.16187453269958496,,
,62,,9.96588471488263e-05,112,28.297642299107142,2.0298618248530795,,,,,,,,,,,,0.028397083282470703,0.012381553649902344,0.04077863693237305,,
,63,,9.964734306756474e-05,117,28.395432692307693,2.024069306177971,,,,,,,,,,,,0.03098773956298828,0.013551473617553711,0.04453921318054199,,
,64,,9.96356553353947e-05,120,28.502604166666668,2.020505193869273,,,,,,,,,,,,0.03292512893676758,0.06952238082885742,0.102447509765625,,
,65,,9.962378399555563e-05,124,28.739289314516128,2.014944379368136,,,,,,,,,,,,0.05220365524291992,0.18821406364440918,0.2404177188873291,,
,66,,9.961172909196626e-05,128,28.924560546875,2.0100747663527727,,,,,,,,,,,,1.374556064605713,0.01657724380493164,1.3911333084106445,,
,67,,9.959949066922444e-05,132,29.145951704545453,2.004361564462835,,,,,,,,,,,,0.1853930950164795,0.16767096519470215,0.35306406021118164,,
,68,,9.958706877260689e-05,136,29.250919117647058,2.0003372807713116,,,,,,,,,,,,0.04150867462158203,0.0806119441986084,0.12212061882019043,,
,69,,9.957657193267227e-05,140,29.379185267857142,1.9956110451902662,,,,,,,,,,,,0.01677727699279785,0.015886783599853516,0.03266406059265137,,
,70,,9.95637829560483e-05,144,29.503038194444443,1.9918003073996968,,,,,,,,,,,,0.042111873626708984,0.05015110969543457,0.09226298332214355,,
,71,,9.955297514584546e-05,147,29.583864795918366,1.9883721207274871,,,,,,,,,,,,0.03585076332092285,0.060509681701660156,0.09636044502258301,,
,72,,9.95398192554638e-05,150,29.703125,1.985218255519867,,,,,,,,,,,,0.027074098587036133,0.016927242279052734,0.04400134086608887,,
,73,,9.952648011990422e-05,153,29.780688316993466,1.9830249485626719,,,,,,,,,,,,0.05550575256347656,0.0707545280456543,0.12626028060913086,,
,74,,9.951295778851566e-05,157,29.936305732484076,1.978513227146902,,,,,,,,,,,,0.05330085754394531,0.04361391067504883,0.09691476821899414,,
,75,,9.949925231132474e-05,160,29.99267578125,1.9758836187422275,,,,,,,,,,,,0.08510065078735352,0.010484457015991211,0.09558510780334473,,
,76,,9.948536373903572e-05,163,30.060151457055216,1.9731096197491043,,,,,,,,,,,,0.03324413299560547,0.06469607353210449,0.09794020652770996,,
,77,,9.947129212303019e-05,167,30.184552769461078,1.969842705184114,,,,,,,,,,,,0.024225473403930664,0.015549421310424805,0.03977489471435547,,
,78,,9.94570375153669e-05,171,30.293996710526315,1.9668241850813928,,,,,,,,,,,,0.023587942123413086,0.03516435623168945,0.05875229835510254,,
,79,,9.94450137892595e-05,175,30.3828125,1.9632209069388253,,,,,,,,,,,,0.029082059860229492,0.02472519874572754,0.05380725860595703,,
,80,,9.943039300227566e-05,179,30.419144656288264,1.9602267655580403,,,,,,,,,,,,0.031511545181274414,0.032537221908569336,0.06404876708984375,,
,81,,9.941558937943357e-05,183,30.522882805816938,1.9569504091648455,,,,,,,,,,,,0.28960394859313965,0.2032008171081543,0.49280476570129395,,
,82,,9.940060297550015e-05,187,30.62531391260673,1.9534853715947604,,,,,,,,,,,,0.019010543823242188,0.013595104217529297,0.032605648040771484,,
,83,,9.938543384591844e-05,191,30.70808064251762,1.9503454356917536,,,,,,,,,,,,0.028824329376220703,0.01335287094116211,0.04217720031738281,,
