Iter,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,time_comm_per_iter,time_comp_per_iter,time_per_iter
45,0.0009967374206791353,213,27.417106807511736,1.9820114889055351,,,,,0.0369257926940918,0.1748964786529541,0.2118222713470459
46,0.0009965885349543355,218,27.61252866972477,1.9772955835412402,,,,,0.02405405044555664,0.04279589653015137,0.06684994697570801
47,0.0009964363833187334,223,27.681824551569505,1.9753434219702477,,,,,0.04112672805786133,0.040769100189208984,0.08189582824707031
48,0.0009962809667730295,229,27.77360807860262,1.9727405398173103,,,,,0.0666651725769043,0.23763084411621094,0.30429601669311523
49,0.0009961421970828524,234,27.862913995726494,1.9703478583922753,,,,,0.046982765197753906,0.08489322662353516,0.13187599182128906
50,0.000995980250567969,240,28.015950520833332,1.967569367090861,,,,,0.04915356636047363,0.1072380542755127,0.15639162063598633
51,0.0009958150422086996,245,28.179209183673468,1.9642228379541513,,,,,0.22150921821594238,0.07103991508483887,0.29254913330078125
52,0.0009956465730916182,252,28.40944320436508,1.9592304163508945,,,,,0.0688478946685791,0.17801213264465332,0.24686002731323242
53,0.0009954960775864702,257,28.60150170233463,1.9542824377809518,,,,,0.041101694107055664,0.16673541069030762,0.20783710479736328
54,0.0009953429844510413,261,28.76182351532567,1.9498213744254862,,,,,0.02420806884765625,0.02412891387939453,0.04833698272705078
55,0.0009951647320708596,267,28.99329939138577,1.945489791448643,,,,,0.030602455139160156,0.21707534790039062,0.24767780303955078
56,0.000994983223352454,271,29.078499769372694,1.9421023939808357,,,,,0.03636646270751953,0.14411211013793945,0.18047857284545898
57,0.0009947984594896062,276,29.201341711956523,1.9398659847784734,,,,,0.04317951202392578,0.02766871452331543,0.07084822654724121
58,0.000994610441697507,282,29.35159020390071,1.9360700511763282,,,,,0.22893691062927246,0.16782402992248535,0.3967609405517578
59,0.0009944191712127472,287,29.476535278745644,1.9332934701068891,,,,,0.03837466239929199,0.02631664276123047,0.06469130516052246
60,0.0009942246492933115,293,29.566896514859952,1.9304988168612276,,,,,0.3053436279296875,0.0964956283569336,0.4018392562866211
61,0.0009940268772185691,299,29.71598051539912,1.9261525434793836,,,,,0.21091008186340332,0.2278907299041748,0.4388008117675781
62,0.000993825856289265,305,29.87009652906141,1.9217008410907181,,,,,0.03777480125427246,0.05308079719543457,0.09085559844970703
63,0.0009936215878275129,312,30.116944388676973,1.9156151868593998,,,,,0.05860400199890137,0.03621983528137207,0.09482383728027344
64,0.000993414073176785,318,30.280554461296042,1.9108794522735308,,,,,0.06151080131530762,0.234785795211792,0.2962965965270996
65,0.0009932297846520636,324,30.473129711965978,1.9059909916954276,,,,,0.04010152816772461,0.1079399585723877,0.1480414867401123
66,0.0009930157760355658,330,30.653942873410514,1.900943889762416,,,,,0.045380592346191406,0.10361671447753906,0.14899730682373047
67,0.000992798525302166,335,30.82176575060759,1.8967509145167336,,,,,0.05893230438232422,0.22458720207214355,0.2835195064544678
68,0.0009925780338807207,339,30.87243672639941,1.8955600546524587,,,,,0.04231762886047363,0.042565107345581055,0.08488273620605469
69,0.0009923543032214004,343,30.928199744385612,1.8936527140286503,,,,,1.0496652126312256,0.24361038208007812,1.2932755947113037
70,0.0009921273347956797,348,31.002001979485335,1.892330373498215,,,,,0.037064552307128906,0.06851005554199219,0.1055746078491211
71,0.000991897130096328,354,31.080842030780115,1.8899786654165236,,,,,0.02053999900817871,0.021277427673339844,0.041817426681518555
72,0.0009916929960286916,360,31.178791963819794,1.8874363094568252,,,,,0.041561126708984375,0.1425323486328125,0.18409347534179688
73,0.0009914563163514272,366,31.274593669803252,1.8847360891071174,,,,,0.04040193557739258,0.19165849685668945,0.23206043243408203
74,0.000991216404911009,371,31.35126582278481,1.8823888263291104,,,,,0.022747278213500977,0.022721052169799805,0.04546833038330078
75,0.0009909732632853332,376,31.460241465445463,1.879393754804388,,,,,0.03639674186706543,0.23150420188903809,0.2679009437561035
76,0.00099072689307354,382,31.593693656777578,1.8757459399587821,,,,,0.03610372543334961,0.16287517547607422,0.19897890090942383
77,0.000990508569181136,387,31.710079275198186,1.8727423956843925,,,,,0.027483224868774414,0.024463415145874023,0.05194664001464844
78,0.0009902557386968502,392,31.795539849864237,1.8707009076463932,,,,,0.04442930221557617,0.22523117065429688,0.26966047286987305
79,0.0009899996844494488,398,31.891088719200187,1.8680877296169798,,,,,0.03917193412780762,0.13294219970703125,0.17211413383483887
80,0.0009897404081229983,403,31.938505791805955,1.867341100725879,,,,,0.21002912521362305,0.23096466064453125,0.4409937858581543
81,0.0009894779114227573,410,32.0518453427065,1.8639010211316551,,,,,0.03425335884094238,0.06252241134643555,0.09677577018737793
82,0.0009892121960751643,415,32.153034649354574,1.8614826549966652,,,,,0.05120491981506348,0.1574397087097168,0.20864462852478027
83,0.0009889432638278276,422,32.25215277262267,1.8586615756224683,,,,,0.03713345527648926,0.20466971397399902,0.24180316925048828
84,0.0009886711164495121,427,32.33209228963392,1.8564706127872512,,,,,0.04330801963806152,0.01995563507080078,0.0632636547088623
85,0.0009884302487040257,432,32.40881734464506,1.8542953368138384,,,,,0.027341365814208984,0.2117443084716797,0.23908567428588867
86,0.0009881516667330234,438,32.51224701423157,1.8513747080820335,,,,,0.03322958946228027,0.19741559028625488,0.23064517974853516
87,0.000987869874952155,444,32.630070546737215,1.8480173942742046,,,,,0.05074954032897949,0.14573907852172852,0.196488618850708
88,0.0009876206241585415,450,32.74474490151041,1.844974315961202,,,,,0.03892230987548828,0.22336220741271973,0.262284517288208
89,0.00098733240790649,456,32.83450099594752,1.8420544922874684,,,,,0.043419837951660156,0.04326152801513672,0.08668136596679688
90,0.0009870409873518964,462,32.96386685648431,1.8385455629010221,,,,,0.08932089805603027,0.26921677589416504,0.3585376739501953
91,0.0009867833159469264,468,33.08028842936492,1.8358105966168592,,,,,0.02679610252380371,0.02528977394104004,0.05208587646484375
92,0.0009864854814054759,474,33.228856954079944,1.832057209960519,,,,,0.042768239974975586,0.20499372482299805,0.24776196479797363
93,0.0009861844482548928,480,33.34148887584002,1.8292151339352132,,,,,0.04567360877990723,0.15477204322814941,0.20044565200805664
94,0.0009858802184750694,487,33.50990290013504,1.825081297504339,,,,,0.021180391311645508,0.02503347396850586,0.04621386528015137
95,0.0009855727940669226,492,33.570030551842656,1.8230949010306257,,,,,0.04007697105407715,0.24121880531311035,0.2812957763671875
96,0.0009852621770523806,498,33.69490033327045,1.8200864071348106,,,,,0.040500640869140625,0.09621047973632812,0.13671112060546875
97,0.000984948369474369,503,33.73552574238934,1.8192092365109422,,,,,0.04750776290893555,0.03723907470703125,0.0847468376159668
97,,503,,,44.57,42.247910027465025,47.956026446801864,44.57,,,
98,0.000984631373396798,509,33.8122885266072,1.8170184786989554,,,,,0.9742450714111328,0.08389496803283691,1.0581400394439697
99,0.000984311190904548,514,33.88554675601584,1.8153913540598947,,,,,0.041626691818237305,0.11280345916748047,0.15443015098571777
100,0.0009839878241034567,521,34.00181801790973,1.8125170311406111,,,,,0.04876542091369629,0.20171213150024414,0.25047755241394043
101,0.0009836612751203057,527,34.103365813083,1.8094760855868375,,,,,0.032668352127075195,0.023723840713500977,0.05639219284057617
102,0.0009833315461028045,532,34.192366546995466,1.807257079988494,,,,,0.027534008026123047,0.0625157356262207,0.09004974365234375
103,0.0009829986392195784,538,34.26460746086248,1.8055609065803897,,,,,0.041808128356933594,0.209028959274292,0.2508370876312256
104,0.0009826625566601536,544,34.34892086330935,1.803166864987682,,,,,0.03255510330200195,0.12222957611083984,0.1547846794128418
105,0.000982323300634942,548,34.397674684339826,1.8019403486791319,,,,,0.048865318298339844,0.026854276657104492,0.07571959495544434
106,0.0009819808733752286,554,34.5358858434586,1.7988504033656758,,,,,0.03246784210205078,0.20311427116394043,0.2355821132659912
107,0.0009816352771331545,559,34.593251190142816,1.7975405601781256,,,,,0.039887189865112305,0.1465625762939453,0.18644976615905762
108,0.0009812865141817031,564,34.655842353594224,1.7957942521741204,,,,,0.031243562698364258,0.03973698616027832,0.07098054885864258
109,0.0009809345868146864,570,34.74316197067062,1.7934331810265256,,,,,0.05172157287597656,0.22818541526794434,0.2799069881439209
110,0.0009806240049795565,576,34.82152562639274,1.791474546616276,,,,,0.036139726638793945,0.1107487678527832,0.14688849449157715
111,0.0009802657394854613,582,34.908020009682105,1.7890317282316202,,,,,0.03563714027404785,0.03373837471008301,0.06937551498413086
112,0.000979904316438735,589,35.0046505447781,1.7864941684418503,,,,,0.041060686111450195,0.20153212547302246,0.24259281158447266
113,0.0009795853801620052,594,35.08662714097497,1.7842866920862936,,,,,0.030039072036743164,0.13119792938232422,0.16123700141906738
114,0.0009792176320274626,600,35.199496530495125,1.7811180931329726,,,,,0.026814699172973633,0.025036334991455078,0.05185103416442871
115,0.0009788467333869655,605,35.28580483261758,1.7788953233356317,,,,,0.04651474952697754,0.24829936027526855,0.2948141098022461
116,0.0009784726866799115,611,35.400122957118704,1.7762656922036029,,,,,0.03221750259399414,0.11020302772521973,0.14242053031921387
117,0.000978095494366403,617,35.49065242757851,1.7737440064042276,,,,,0.03487515449523926,0.03204941749572754,0.0669245719909668
118,0.000977715158927231,623,35.59168215846857,1.7714050606395422,,,,,0.03706550598144531,0.2105731964111328,0.24763870239257812
119,0.0009773316828638585,628,35.65331705128844,1.7699561481642876,,,,,0.03347611427307129,0.10341835021972656,0.13689446449279785
120,0.0009769450686984045,634,35.71926684769193,1.7682221231024349,,,,,0.02646183967590332,0.025279521942138672,0.05174136161804199
121,0.0009766041062739515,639,35.782512858192504,1.76667647164006,,,,,0.031847476959228516,0.2350938320159912,0.2669413089752197
122,0.0009762112039253765,646,35.858387034255536,1.7640022382647629,,,,,0.22617363929748535,0.1895148754119873,0.41568851470947266
123,0.0009758151710084557,651,35.94133131400548,1.7622413781747657,,,,,0.040103912353515625,0.1464533805847168,0.18655729293823242
124,0.0009754660248032093,657,36.04372111857463,1.7594594026446524,,,,,0.030781030654907227,0.025121450424194336,0.05590248107910156
125,0.0009750637179569682,662,36.11885962838637,1.7574705263639145,,,,,0.031818389892578125,0.22591423988342285,0.257732629776001
126,0.0009746582882580809,668,36.2112285058333,1.7549436647378043,,,,,0.03326845169067383,0.12190079689025879,0.15516924858093262
127,0.0009742497383730555,674,36.30456234037613,1.7521594364848265,,,,,0.03336620330810547,0.029361963272094727,0.0627281665802002
128,0.0009738380709889209,680,36.3999861922953,1.7495332781006308,,,,,0.036107540130615234,0.20902752876281738,0.24513506889343262
129,0.0009734232888132107,686,36.49808289209421,1.7467393529310866,,,,,0.0316309928894043,0.11920046806335449,0.1508314609527588
130,0.0009730053945739445,691,36.56822095341671,1.7451226271354687,,,,,0.2649497985839844,0.18126273155212402,0.4462125301361084
131,0.0009725843910196085,697,36.63662398921833,1.7435132165892395,,,,,0.022963523864746094,0.02338695526123047,0.04635047912597656
132,0.0009722133616618717,702,36.6896186440678,1.742030648254601,,,,,0.03132128715515137,0.2285475730895996,0.259868860244751
133,0.0009717861244784156,708,36.772786573500795,1.740002473700518,,,,,0.034000396728515625,0.13213562965393066,0.1661360263824463
134,0.0009713557861786644,714,36.859213295913,1.7378128062443239,,,,,0.028308391571044922,0.03264307975769043,0.06095147132873535
135,0.0009709766470952612,720,36.95941685510524,1.7351464579502742,,,,,0.03443717956542969,0.21494364738464355,0.24938082695007324
136,0.0009705400906618362,725,37.02068481313459,1.7331264941445712,,,,,0.029438495635986328,0.12754011154174805,0.15697860717773438
137,0.0009701004414912767,731,37.13523589150277,1.7302975871494466,,,,,0.2803194522857666,0.18918156623840332,0.4695010185241699
138,0.0009696577024751522,737,37.22533894343151,1.727737099377077,,,,,0.06778192520141602,0.18578457832336426,0.2535665035247803
139,0.0009692118765253537,744,37.346861449080116,1.7244002190969323,,,,,0.035903215408325195,0.17815542221069336,0.21405863761901855
140,0.0009687629665740749,749,37.433844448163335,1.7219481969548163,,,,,0.2235250473022461,0.23152422904968262,0.4550492763519287
141,0.0009683109755737931,754,37.499220763028845,1.7199456514667137,,,,,0.03990507125854492,0.03331255912780762,0.07321763038635254
142,0.0009678559064972495,759,37.57070018991,1.7180810552654844,,,,,0.04471445083618164,0.25216054916381836,0.296875
143,0.0009674551470091771,765,37.63132833620054,1.7162580773721334,,,,,0.028755664825439453,0.07523322105407715,0.1039888858795166
144,0.0009669939034205956,770,37.68108570033369,1.714877574165146,,,,,0.034598350524902344,0.024174928665161133,0.05877327919006348
145,0.0009665295906133134,775,37.73323158405434,1.713369068637971,,,,,0.022512197494506836,0.19933652877807617,0.221848726272583
146,0.000966062211641112,781,37.79386985477012,1.711610526647824,,,,,0.03142189979553223,0.19780492782592773,0.22922682762145996
147,0.0009655917695779399,787,37.887421371128276,1.7089488872881917,,,,,0.02983880043029785,0.026715517044067383,0.056554317474365234
148,0.000965177519681687,792,37.94752353825461,1.7073517173829704,,,,,0.04452061653137207,0.23093223571777344,0.2754528522491455
149,0.0009647009314812712,800,38.07496866922535,1.7039044782519341,,,,,0.03780221939086914,0.11873579025268555,0.1565380096435547
150,0.0009642212893450415,804,38.130796508456086,1.7024815235268418,,,,,0.029660701751708984,0.030422210693359375,0.06008291244506836
151,0.0009637990483533043,810,38.21386439235708,1.7004146575927734,,,,,0.05706477165222168,0.04133963584899902,0.0984044075012207
152,0.0009633132773605279,815,38.26833628046437,1.6987548989020973,,,,,0.2538337707519531,0.10539770126342773,0.35923147201538086
153,0.0009628244617649535,821,38.34880370907426,1.6968803183605552,,,,,0.036296844482421875,0.03384661674499512,0.07014346122741699
154,0.0009623326047815178,827,38.42715357224032,1.6947932883358348,,,,,0.025604724884033203,0.21064019203186035,0.23624491691589355
155,0.0009618377096451607,833,38.50719255359157,1.6925811170816136,,,,,0.03866434097290039,0.17681288719177246,0.21547722816467285
156,0.0009613397796108029,838,38.566355140186914,1.690882810829363,,,,,0.03548574447631836,0.025516748428344727,0.061002492904663086
157,0.0009608388179533271,844,38.63229344517853,1.68887349256972,,,,,0.03844475746154785,0.03313112258911133,0.07157588005065918
158,0.0009603348279675542,849,38.68648992694266,1.6872399042857409,,,,,0.052587032318115234,0.23954105377197266,0.2921280860900879
159,0.0009598913037362994,855,38.769051806257785,1.684946478180021,,,,,0.03809309005737305,0.043116092681884766,0.08120918273925781
160,0.0009593812333200943,861,38.83931819835553,1.6829664327818619,,,,,0.029584884643554688,0.04165482521057129,0.07123970985412598
161,0.0009588681443798147,866,38.90956196194748,1.6811342009495918,,,,,0.036563873291015625,0.23557758331298828,0.2721414566040039
162,0.0009583520402900426,872,38.96247934478052,1.679627733219654,,,,,0.038970947265625,0.12351369857788086,0.16248464584350586
163,0.0009578329244451908,877,39.035154296735485,1.6779386173496225,,,,,0.041890859603881836,0.02707648277282715,0.06896734237670898
164,0.0009573108002594798,883,39.09010287335935,1.6763456799300853,,,,,0.04098224639892578,0.1176903247833252,0.15867257118225098
165,0.0009567856711669167,888,39.14087301587302,1.6752229542345614,,,,,0.05454874038696289,0.19735956192016602,0.2519083023071289
166,0.0009562575406212713,894,39.21743016368161,1.6730252153654759,,,,,0.053772926330566406,0.03402876853942871,0.08780169486999512
167,0.0009557264120960544,899,39.26841169704785,1.6716781414390538,,,,,0.24389386177062988,0.1429440975189209,0.3868379592895508
168,0.0009551922890844936,905,39.33736973306097,1.6698727772380766,,,,,0.02304553985595703,0.026651382446289062,0.049696922302246094
169,0.0009546551750995123,910,39.380186275522505,1.6686564906612857,,,,,0.028279781341552734,0.2351846694946289,0.26346445083618164
170,0.0009541150736737045,915,39.422319624696094,1.667598008718647,,,,,0.03394341468811035,0.17440414428710938,0.20834755897521973
171,0.0009535719883593137,921,39.50331689062766,1.6655032639912493,,,,,0.028779268264770508,0.03893136978149414,0.06771063804626465
172,0.0009530259227282072,926,39.56225680933852,1.6640594565585158,,,,,0.043457746505737305,0.23477673530578613,0.27823448181152344
173,0.0009524768803718549,933,39.64119010040633,1.6617799074831243,,,,,0.03535127639770508,0.12058377265930176,0.15593504905700684
174,0.000951924864901304,938,39.70510872106617,1.6601698915841483,,,,,0.04896116256713867,0.12233567237854004,0.1712968349456787
175,0.0009513698799471559,945,39.79544475019063,1.657984395001931,,,,,0.03305840492248535,0.1960158348083496,0.22907423973083496
176,0.0009508814237673878,950,39.85567885763282,1.6564452217754564,,,,,0.03805255889892578,0.02848196029663086,0.06653451919555664
177,0.0009503204698189584,956,39.9324102900213,1.6542715683392402,,,,,0.04780173301696777,0.14524364471435547,0.19304537773132324
178,0.0009497565571795878,961,39.99083129584352,1.6527569229471324,,,,,0.03838539123535156,0.23377537727355957,0.27216076850891113
179,0.0009491896895581245,967,40.06078498072375,1.650959387560295,,,,,0.019937515258789062,0.03562116622924805,0.05555868148803711
180,0.00094869115645363,972,40.11949269990653,1.6494374671345384,,,,,0.03123784065246582,0.2293541431427002,0.260591983795166
181,0.0009481183470306696,978,40.18806656202953,1.647645935934258,,,,,0.037573814392089844,0.1589343547821045,0.19650816917419434
182,0.0009475425936474626,983,40.25263711399344,1.6459083407965707,,,,,0.020447969436645508,0.025821685791015625,0.04626965522766113
183,0.0009469639000907343,988,40.30565331811408,1.6443268587956061,,,,,0.04934072494506836,0.23856735229492188,0.28790807723999023
184,0.0009463822701665478,994,40.3737669786644,1.642467738037378,,,,,0.035375356674194336,0.11813497543334961,0.15351033210754395
185,0.0009457977077002788,1000,40.437928766093414,1.6408044699430466,,,,,0.04407191276550293,0.043688058853149414,0.08775997161865234
186,0.0009452102165365896,1006,40.51416783434532,1.6390182279924275,,,,,0.06047558784484863,0.2132859230041504,0.273761510848999
186,,1006,,,53.02,50.15352812909944,55.056925983731034,53.02,,,
187,0.0009446198005394057,1011,40.57068164213788,1.6376903857722598,,,,,0.037444114685058594,0.21400094032287598,0.25144505500793457
188,0.0009441007388820941,1017,40.637031447315735,1.63587816063985,,,,,0.2017989158630371,0.04719352722167969,0.2489924430847168
189,0.0009435044379738005,1022,40.69903760689,1.634304777050205,,,,,0.0457916259765625,0.22652316093444824,0.27231478691101074
190,0.0009429052237099017,1028,40.78449221487553,1.6321591602689098,,,,,0.039513587951660156,0.08036136627197266,0.11987495422363281
191,0.0009423031000314242,1034,40.84907303626064,1.6305338958245874,,,,,0.03587007522583008,0.017956972122192383,0.05382704734802246
192,0.0009416980708985317,1040,40.927589374454115,1.6284841371270327,,,,,0.041578054428100586,0.22423720359802246,0.26581525802612305
193,0.0009410901402904957,1045,40.97746755387705,1.6272037204943206,,,,,0.04859757423400879,0.13678669929504395,0.18538427352905273
194,0.0009404793122056711,1050,41.02724249023059,1.6259081127530053,,,,,0.025796890258789062,0.03180265426635742,0.057599544525146484
195,0.0009398655906614695,1055,41.072462369741416,1.6245745156048599,,,,,0.0316777229309082,0.24746966361999512,0.2791473865509033
196,0.0009392489796943326,1060,41.120578849392786,1.623491074341648,,,,,0.036969661712646484,0.0925607681274414,0.1295304298400879
197,0.0009386294833597062,1065,41.16952915919184,1.6222372253176192,,,,,0.019967079162597656,0.025803089141845703,0.04577016830444336
198,0.0009380071057320126,1070,41.21015426045722,1.6213526039480048,,,,,0.0384218692779541,0.24864816665649414,0.28707003593444824
199,0.0009373818509046247,1075,41.26751740815197,1.6198866774315057,,,,,0.03398013114929199,0.15004706382751465,0.18402719497680664
200,0.0009367537229898388,1081,41.328589019266985,1.6184584751490858,,,,,0.034659624099731445,0.025447368621826172,0.06010699272155762
201,0.0009361227261188472,1086,41.387166546503245,1.616980332915515,,,,,0.0385439395904541,0.22934579849243164,0.26788973808288574
202,0.0009354888644417115,1092,41.45144405885221,1.6152889396681454,,,,,0.03222084045410156,0.12213540077209473,0.1543562412261963
203,0.0009348521421273351,1097,41.506195220829646,1.6139625095734296,,,,,0.029462575912475586,0.02452230453491211,0.053984880447387695
204,0.0009342125633634358,1103,41.57769953718164,1.6121811494974256,,,,,0.02553558349609375,0.19475197792053223,0.22028756141662598
205,0.0009335701323565179,1108,41.63504480058792,1.610560619013404,,,,,0.03639721870422363,0.15239953994750977,0.1887967586517334
206,0.0009329248533318453,1114,41.70479463607995,1.6087707250079732,,,,,0.017877578735351562,0.024260759353637695,0.04213833808898926
207,0.0009322767305334133,1119,41.7650289664437,1.6071998749171335,,,,,0.20815157890319824,0.192305326461792,0.40045690536499023
208,0.0009317072422136563,1125,41.83253069064388,1.6055073742336696,,,,,0.028363704681396484,0.026772260665893555,0.05513596534729004
209,0.0009310533874975541,1131,41.90519867091236,1.6034425643563377,,,,,0.039789676666259766,0.2051408290863037,0.24493050575256348
210,0.0009303967016042115,1136,41.95606478290834,1.6021906409255215,,,,,0.04308032989501953,0.13320565223693848,0.176285982131958
211,0.0009297371888526466,1141,42.00631261149993,1.6007445824971647,,,,,0.021149158477783203,0.024166584014892578,0.04531574249267578
212,0.0009290748535804693,1147,42.06749802058591,1.5991926084109358,,,,,0.047037363052368164,0.21355104446411133,0.2605884075164795
213,0.0009284097001438542,1153,42.12244357532796,1.5976180987883317,,,,,0.040579795837402344,0.10977721214294434,0.15035700798034668
214,0.0009277417329175095,1159,42.189189189189186,1.5957449712662783,,,,,0.029773950576782227,0.026578903198242188,0.056352853775024414
215,0.0009270709562946512,1165,42.25757555388255,1.5939621546749394,,,,,0.2432565689086914,0.14728617668151855,0.39054274559020996
216,0.0009264816227528724,1170,42.31065270935961,1.5926517952201713,,,,,0.023079872131347656,0.024953365325927734,0.04803323745727539
217,0.0009258051790792317,1176,42.376112028553166,1.590958794160765,,,,,0.03690052032470703,0.21014714241027832,0.24704766273498535
218,0.0009251259390451887,1181,42.431505941014215,1.5895076811465039,,,,,0.0342097282409668,0.1375899314880371,0.1717996597290039
219,0.0009244439071180998,1187,42.4926113573992,1.5878885695185094,,,,,0.025568485260009766,0.02501392364501953,0.0505824089050293
220,0.0009237590877836834,1192,42.53731343283582,1.5866032541798265,,,,,0.030894756317138672,0.22792840003967285,0.2588231563568115
221,0.0009230714855459911,1198,42.59062565362895,1.5850288443055893,,,,,0.04558444023132324,0.12153244018554688,0.16711688041687012
222,0.0009223811049273777,1203,42.635323370131225,1.5838018899546598,,,,,0.04038572311401367,0.03209805488586426,0.07248377799987793
