Iter,LR,Original_Steps,Train_Acc,Train_Loss,Val_Acc,Val_F1,Val_Precision,Val_Recall,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,time
5,0.000999999989912902,5,11.25,2.3169859409332276,,,,,,,,,
10,0.0009999999596516074,10,15.46875,2.2814645290374758,,,,,,,,,
15,0.0009999999092161179,15,16.041666666666668,2.257499583562215,,,,,,,,,
20,0.000999999838606435,20,17.96875,2.218575966358185,,,,,,,,,
25,0.0009999997478225622,25,18.5,2.201205081939697,,,,,,,,,
30,0.0009999996368645027,30,19.583333333333332,2.172899540265401,,,,,,,,,
35,0.000999999505732261,35,20.9375,2.1500705787113734,,,,,,,,,
40,0.0009999993544258427,40,22.34375,2.121988606452942,,,,,,,,,
45,0.000999999182945254,45,23.09027777777778,2.105937965710958,,,,,,,,,
50,0.000999998991290501,50,24.03125,2.0894713401794434,,,,,,,,,
55,0.0009999987794615925,55,24.09090909090909,2.0785499876195734,,,,,,,,,
60,0.0009999985474585366,60,24.791666666666668,2.0633539458115897,,,,,,,,,
65,0.0009999982952813423,65,25.192307692307693,2.055398106575012,,,,,,,,,
70,0.0009999980229300205,70,25.290178571428573,2.0526486652238027,,,,,,,,,
75,0.0009999977304045815,75,25.833333333333332,2.0419798469543458,,,,,,,,,
80,0.0009999974177050373,80,26.1328125,2.027368938922882,,,,,,,,,
85,0.0009999970848314009,85,26.580882352941178,2.0145305535372566,,,,,,,,,
90,0.0009999967317836853,90,26.85763888888889,2.0015819827715555,,,,,,,,,
95,0.0009999963585619045,95,26.94078947368421,1.9965316119946932,,,,,,,,,
100,0.0009999959651660745,100,27.40625,1.984392342567444,,,,,,,,,
105,0.00099999555159621,105,28.288690476190474,1.9658313058671497,,,,,,,,,
110,0.0009999951178523286,110,28.664772727272727,1.9550923878496342,,,,,,,,,
115,0.0009999946639344475,115,28.994565217391305,1.9458111337993456,,,,,,,,,
120,0.000999994189842585,120,29.231770833333332,1.9422205716371537,,,,,,,,,
125,0.00099999369557676,125,29.7875,1.9294220218658447,,,,,,,,,
130,0.000999993181136993,130,30.108173076923077,1.9204616849239056,,,,,,,,,
135,0.0009999926465233046,135,30.42824074074074,1.9118406807934796,,,,,,,,,
140,0.000999992091735716,140,30.680803571428573,1.9033958894865854,,,,,,,,,
145,0.0009999915167742497,145,30.808189655172413,1.8964470707137009,,,,,,,,,
150,0.000999990921638929,150,31.0625,1.88711083650589,,,,,,,,,
155,0.0009999903063297782,155,31.512096774193548,1.876711900772587,,,,,,,,,
160,0.0009999896708468214,160,31.904296875,1.8664828523993493,,,,,,,,,
165,0.0009999890151900848,165,32.34848484848485,1.8556356119387079,,,,,,,,,
170,0.0009999883393595947,170,32.7297794117647,1.847372610428754,,,,,,,,,
175,0.0009999876433553782,175,32.982142857142854,1.8391106625965663,,,,,,,,,
180,0.0009999869271774642,180,33.35069444444444,1.8294082939624787,,,,,,,,,
185,0.0009999861908258805,185,33.538851351351354,1.8237855756604993,,,,,,,,,
190,0.0009999854343006574,190,33.7828947368421,1.8172483720277486,,,,,,,,,
195,0.0009999846576018254,195,33.92628205128205,1.8128539757850843,,,,,,,,,
200,0.0009999838607294153,200,34.1015625,1.80678116440773,,,,,,,,,
205,0.0009999830436834601,205,34.390243902439025,1.8004110504941242,,,,,,,,,
210,0.0009999822064639926,210,34.61309523809524,1.7921364710444496,,,,,,,,,
215,0.0009999813490710462,215,34.81831395348837,1.7863872583522353,,,,,,,,,
220,0.0009999804715046553,220,34.93607954545455,1.7822945946996862,,,,,,,,,
225,0.0009999795737648557,225,35.104166666666664,1.7773544549942017,,,,,,,,,
230,0.0009999786558516836,230,35.23777173913044,1.772128571116406,,,,,,,,,
235,0.0009999777177651763,235,35.325797872340424,1.7670206039509875,,,,,,,,,
240,0.0009999767595053712,240,35.475260416666664,1.76181254585584,,,,,,,,,
245,0.000999975781072307,245,35.61862244897959,1.7562787240865279,,,,,,,,,
250,0.0009999747824660237,250,35.7125,1.7526401295661926,,,,,,,,,
255,0.000999973763686561,255,35.888480392156865,1.7481491271187277,,,,,,,,,
260,0.00099997272473396,260,35.94350961538461,1.7467413333746102,,,,,,,,,
265,0.0009999716656082626,265,36.132075471698116,1.743275302761006,,,,,,,,,
270,0.000999970586309512,270,36.267361111111114,1.7404841392128556,,,,,,,,,
275,0.0009999694868377516,275,36.46590909090909,1.736172025420449,,,,,,,,,
280,0.0009999683671930255,280,36.635044642857146,1.7331560381821223,,,,,,,,,
285,0.0009999672273753794,285,36.79824561403509,1.7289612749166656,,,,,,,,,
290,0.0009999660673848591,290,36.83728448275862,1.7268981090907394,,,,,,,,,
295,0.0009999648872215108,295,36.95974576271186,1.723131977501562,,,,,,,,,
300,0.0009999636868853825,300,37.125,1.7195216039816539,,,,,,,,,
305,0.0009999624663765225,305,37.36680327868852,1.714414020053676,,,,,,,,,
310,0.0009999612256949804,310,37.409274193548384,1.7119647872063422,,,,,,,,,
315,0.0009999599648408061,315,37.52480158730159,1.7085892510792566,,,,,,,,,
320,0.0009999586838140503,320,37.6416015625,1.7051761820912361,,,,,,,,,
325,0.000999957382614765,325,37.75480769230769,1.7016287132409902,,,,,,,,,
330,0.0009999560612430024,330,37.84090909090909,1.6973519151861018,,,,,,,,,
335,0.0009999547196988163,335,37.87313432835821,1.6952988233139266,,,,,,,,,
340,0.0009999533579822604,340,37.987132352941174,1.6912180595538195,,,,,,,,,
345,0.0009999519760933895,345,38.057065217391305,1.6896276090456093,,,,,,,,,
350,0.0009999505740322598,350,38.13392857142857,1.6872858142852782,,,,,,,,,
355,0.000999949151798928,355,38.25704225352113,1.6846003740606175,,,,,,,,,
360,0.0009999477093934506,360,38.372395833333336,1.6817653566598891,,,,,,,,,
365,0.0009999462468158866,365,38.43321917808219,1.6787427275148157,,,,,,,,,
370,0.0009999447640662944,370,38.5472972972973,1.676379055590243,,,,,,,,,
375,0.0009999432611447348,375,38.65416666666667,1.6729327653249104,,,,,,,,,
380,0.0009999417380512673,380,38.78700657894737,1.6702554081615648,,,,,,,,,
385,0.0009999401947859542,385,38.90827922077922,1.6673424154132992,,,,,,,,,
390,0.0009999386313488574,390,38.99038461538461,1.6655078839033077,,,,,,,,,
395,0.00099993704774004,395,39.04272151898734,1.6635914684850959,,,,,,,,,
400,0.0009999354439595657,400,39.10546875,1.6611354199051858,,,,,,,,,
405,0.0009999338200074996,405,39.236111111111114,1.6579594088189396,,,,,,,,,
410,0.000999932175883907,410,39.359756097560975,1.65494418405905,,,,,,,,,
415,0.0009999305115888546,415,39.41265060240964,1.6539076107094086,,,,,,,,,
420,0.0009999288271224092,420,39.501488095238095,1.651079991885594,,,,,,,,,
425,0.0009999271224846386,425,39.54779411764706,1.6495934141383453,,,,,,,,,
430,0.0009999253976756119,430,39.64389534883721,1.6481948955114498,,,,,,,,,
435,0.0009999236526953984,435,39.752155172413794,1.6454712812927947,,,,,,,,,
440,0.000999921887544069,440,39.77982954545455,1.6444429817524824,,,,,,,,,
445,0.0009999201022216947,445,39.87008426966292,1.6420116346873594,,,,,,,,,
450,0.0009999182967283472,450,40.02777777777778,1.6395180439949035,,,,,,,,,
455,0.0009999164710640996,455,40.154532967032964,1.636783617931408,,,,,,,,,
460,0.0009999146252290256,460,40.31589673913044,1.6335496524105901,,,,,,,,,
465,0.0009999127592231997,465,40.413306451612904,1.6315552560232018,,,,,,,,,
470,0.000999910873046697,470,40.49867021276596,1.6290299250724467,,,,,,,,,
475,0.0009999089666995937,475,40.578947368421055,1.627656428688451,,,,,,,,,
480,0.0009999070401819667,480,40.699869791666664,1.624484231074651,,,,,,,,,
485,0.000999905093493894,485,40.76353092783505,1.622438098474876,,,,,,,,,
490,0.0009999031266354538,490,40.829081632653065,1.6208700423337976,,,,,,,,,
495,0.0009999011396067258,495,40.86489898989899,1.619449458459411,,,,,,,,,
500,0.00099989913240779,500,40.9375,1.6175697045326234,,,,,,,,,
500,,,,,52.89,51.29219148846342,53.136227334341676,52.88999999999999,,,,,
505,0.0009998971050387273,505,41.01175742574257,1.6154094589818822,,,,,,,,,
510,0.0009998950574996196,510,41.127450980392155,1.612727517006444,,,,,,,,,
515,0.0009998929897905495,515,41.195388349514566,1.6110266537342257,,,,,,,,,
520,0.0009998909019116001,520,41.29507211538461,1.6081602412920732,,,,,,,,,
